month,top50_excess_5d,top50_return_5d,ndcg_at_50,precision_at_50,rank_ic,turnover
202401,0.02189691005398198,-0.03915924840448614,0.06951438117012831,0.02909090909090909,0.16733096010954995,0.6266666666666667
202402,-0.034069487552941,0.021816029039515974,0.006382778502745349,0.0013333333333333333,-0.16208171007880853,0.572
202403,0.004217842467192129,0.014887608606684906,0.034193125218419725,0.014285714285714287,-0.04222345473700813,0.6580952380952381
202404,-0.017521685827864307,-0.017388660136686183,0.009808403547488976,0.005,-0.15085658891335113,0.705
202405,0.005027756595886274,-0.014984699612834043,0.014851118801234884,0.002,0.10594038346667181,0.632
202406,0.0036075254028948055,-0.0077835986648746285,0.011552323080192717,0.0010526315789473684,-8.416686575198573e-05,0.6473684210526316
202407,-0.010597155277159997,-0.010334956773810645,0.00766015555705665,0.002608695652173913,0.10339918333033153,0.4547826086956521
202408,0.013935283429219769,0.00654535245423116,0.04264580974887251,0.02,0.16181861367221195,0.6
202409,-0.0090935900544118,0.0565519182746482,0.017147455130441178,0.005263157894736842,-0.005061021681493688,0.6
202410,0.034748027586137396,0.06480351331109953,0.05684623031481975,0.03222222222222223,0.03622940133728924,0.57
202411,0.07000393378239775,0.08620523979899428,0.13388649326500832,0.06380952380952382,0.20178322753897673,0.3619047619047619
202412,-0.03238474091606212,-0.05782001823876257,0.0153367738523017,0.004545454545454546,0.06383790033706543,0.6027272727272727
202501,-0.010731800870500581,0.00970229556473967,0.015294309989496137,0.003333333333333333,0.008763281181935648,0.5266666666666667
202502,0.02901355212309335,0.04638699790102152,0.06099704650715413,0.030000000000000002,0.04088693654976976,0.6933333333333334
202503,0.0028947389188506427,-0.010582967751887704,0.03731332467733757,0.01904761904761905,0.10435788127403929,0.5819047619047619
202504,0.013448756378556744,0.029183829808061588,0.033835157474731356,0.01904761904761905,0.08447021578792416,0.6628571428571428
202505,0.01123165181386149,0.02047403101735671,0.02518291082437234,0.009473684210526315,0.16105810215955654,0.5736842105263158
202506,0.0065569332494982025,0.017271054925992534,0.019146295186249607,0.005,0.14089507000021426,0.589
202507,0.005333768371618047,0.020917902892164986,0.010803331955513659,0.0017391304347826088,0.1577154698533075,0.7443478260869566
202508,-0.007740196676759454,0.003800309169460681,0.013829433976137702,0.005714285714285714,0.039466408637666546,0.6342857142857143
202509,-0.00962782932098453,-0.004621236740123351,0.0181665170726833,0.006363636363636364,0.01999892641182293,0.6418181818181817
202510,-0.004747407845930915,0.0025249313984485942,0.014067582476875418,0.004705882352941177,0.022057595830622695,0.668235294117647
202511,0.0008154023295542229,-0.003235785277885585,0.011504446805047575,0.0,0.10334453718357924,0.654
202512,0.0008671288822008142,0.013068619769806661,0.021305612791316726,0.012173913043478262,-3.200452746371155e-05,0.45913043478260873
