trade_date,top50_return_5d,universe_return_5d,top50_excess_5d,top50_mean_percentile,precision_at_50,random_precision_at_50,ndcg_at_50,random_ndcg_at_50,turnover,rank_ic,month,year
20240102,-0.10986125336393775,-0.04184544057557213,-0.06801581278836562,0.17765622067930195,0.04,0.009382623381497467,0.07767593537595614,0.024107087008194156,,0.12937674308965758,202401,2024
20240103,-0.11880106858807123,-0.0453690686047079,-0.07343199998336333,0.12971482176360224,0.04,0.009380863039399626,0.05099804457282241,0.024190118824265167,0.36,0.23677235638546293,202401,2024
20240104,-0.11391610943658594,-0.027200093589951894,-0.08671601584663405,0.11927204502814259,0.0,0.009380863039399626,0.004482413041108139,0.02411507191994997,0.31999999999999995,0.07157916630377957,202401,2024
20240105,-0.1611202167762141,-0.020441703559788093,-0.14067851321642602,0.06531507876969242,0.0,0.009377344336084021,0.0029338545601813545,0.024106026506626656,0.4,0.036766771418640175,202401,2024
20240108,-0.16381080647680663,-0.0031070938176338,-0.16070371265917283,0.047816954238559646,0.0,0.009377344336084021,0.0010639949269565811,0.024106026506626656,0.43999999999999995,0.006460648047704874,202401,2024
20240109,-0.048363541000760214,-0.00783964808041481,-0.0405238929203454,0.19654913728432105,0.0,0.009377344336084021,0.02612696523798332,0.024106026506626656,0.43999999999999995,0.026941163743459683,202401,2024
20240110,-0.0877420926416356,-0.024755565212473993,-0.06298652742916161,0.1315710536182977,0.04,0.009373828271466067,0.03940981655002756,0.024096987876515437,0.33999999999999997,0.04929012488550635,202401,2024
20240111,-0.059028030358590035,-0.04479792290190792,-0.014230107456682115,0.38666416791604197,0.02,0.009370314842578711,0.04731702741834133,0.024087956021989005,0.45999999999999996,0.037348324165175896,202401,2024
20240112,0.1235487848576688,-0.04292617745695536,0.16647496231462416,0.9676819204801199,0.2,0.009377344336084021,0.37915078396689395,0.024106026506626656,0.56,0.10119845196924963,202401,2024
20240115,0.14133645666594874,-0.09326883274849268,0.23460528941444142,0.9747036759189797,0.22,0.009377344336084021,0.3782606488912083,0.024106026506626656,0.45999999999999996,0.008471419293728447,202401,2024
20240116,-0.1276643582210027,-0.08995081447738976,-0.03771354374361294,0.25902137232845895,0.0,0.009373828271466067,0.006998567663626923,0.024096987876515437,1.0,-0.14449039637947608,202401,2024
20240117,-0.09610774798878519,-0.05399843615191644,-0.042109311836868744,0.27347769028871394,0.0,0.009373828271466067,0.0010160009606668447,0.024096987876515437,0.84,-0.12535890635442257,202401,2024
20240118,-0.030648814018890493,-0.018117097922980777,-0.012531716095909716,0.41410155518081315,0.0,0.00936855911560802,0.01251782639089523,0.02408344263318968,0.8200000000000001,0.06010813631429695,202401,2024
