days,top50_return_5d,top50_excess_5d,top50_mean_percentile,precision_at_50,random_precision_at_50,ndcg_at_50,random_ndcg_at_50,monthly_win_rate,monthly_median_excess,worst_month_excess,turnover,rank_ic,top50_return_5d_2024,top50_excess_5d_2024,top50_mean_percentile_2024,precision_at_50_2024,ndcg_at_50_2024,turnover_2024,rank_ic_2024,top50_return_5d_2025,top50_excess_5d_2025,top50_mean_percentile_2025,precision_at_50_2025,ndcg_at_50_2025,turnover_2025,rank_ic_2025,model,lookback_days,validation_days,update_days,half_life,seconds,experiment_id,quick,search_seconds,unique_expressions
485,-0.006308716062294081,-0.011812753905344524,0.41536918182676275,0.03979381443298968,0.009300879651781876,0.07147908213488571,0.024093601028236683,0.20833333333333334,-0.016311243324120837,-0.03418966578911827,0.539793388429752,-0.08936845932920397,-0.011511818170127837,-0.013650079305538174,0.41397966517118817,0.039752066115702485,0.06992005513040637,0.5092946058091287,-0.11134560884651855,-0.001127025897290918,-0.009982989515028209,0.41675298030680014,0.039835390946502056,0.07303169339037544,0.5700411522633744,-0.06748175075640508,lambdarank,60,10,5,10,110.5596706867218,F00,False,442.3252899646759,770
485,-0.0012099544705481266,-0.006713992313598568,0.4289293734895808,0.044659793814432996,0.009300879651781876,0.07686696749664389,0.024093601028236683,0.4166666666666667,-0.01296289313693079,-0.03371683246816939,0.5349586776859503,-0.09765359020064723,-0.00799919321279773,-0.010137454348208069,0.41904351854024735,0.043471074380165294,0.07421607650780133,0.5379253112033194,-0.11403908113162539,0.005551345017618145,-0.003304618600119148,0.4387745459082586,0.04584362139917695,0.07950694946907144,0.5320164609053497,-0.08133552927350027,lambdarank,60,10,5,10,111.5656270980835,F01,False,2056.2477610111237,933
485,-0.0030379939645910916,-0.008542031807641534,0.4139374132798998,0.05472164948453608,0.009300879651781876,0.09276746870626,0.024093601028236683,0.25,-0.00882002122715398,-0.03995302075135864,0.6663223140495868,-0.08267704891681775,-0.007408875881097541,-0.009547137016507883,0.4177575803259438,0.05380165289256198,0.09001204525138407,0.6645643153526971,-0.08895983160259041,0.0013149007835346737,-0.00754106283420262,0.41013296708589714,0.05563786008230452,0.09551155296996361,0.6680658436213991,-0.07642012130382604,lambdarank,60,10,5,10,129.2418417930603,F02,False,891.5815806388855,916
485,-0.0005815471093776412,-0.006085584952428083,0.41588858210342255,0.05645360824742269,0.009300879651781876,0.09609011948783767,0.024093601028236683,0.375,-0.004103817493561725,-0.03468746015106384,0.6378512396694215,-0.08645619661708562,-0.006590617468720236,-0.008728878604130576,0.4015448231471394,0.055702479338842974,0.09395451290021094,0.6348547717842323,-0.09623048845025611,0.005402794565358606,-0.0034531690523786867,0.43017331324507074,0.05720164609053499,0.0982169375709886,0.6408230452674897,-0.07672212820709688,lambdarank,60,10,5,10,128.83609914779663,F03,False,915.7359850406647,882
