recorded_at,evidence_role,protocol_hash,data_end_date,strategy_date,last_rebalance_signal_date,strategy_action,regime,sector_exposure,low_risk_exposure,position_count,target_hash,snapshot_hash
2026-08-31T22:49:45+08:00,freeze_baseline,44a9b87719bbb04c4260d2c42cc4703ec6b194b15da7ba72cc194ef39e484db4,20260828,20260828,20260821,有新调仓建议,DEFENSIVE,30.00%,70.00%,3,52e09c1ba7ee57f3f14cea4ccefaae3506f7775495bccb6d6e741e9e33612468,14758b0b0dd3aade751a3e8b2777d8e268c5fe2e4bfd45862b78ae424866c840
