trade_date,top50_return_5d,universe_return_5d,top50_excess_5d,top50_mean_percentile,precision_at_50,random_precision_at_50,ndcg_at_50,random_ndcg_at_50,turnover,rank_ic,month,year
20240102,-0.12642387661363308,-0.04184544057557213,-0.08457843603806095,0.13327641208481894,0.02,0.009382623381497467,0.021075525423260504,0.024107087008194156,,0.1996847663807196,202401,2024
20240103,-0.10432972556057286,-0.0453690686047079,-0.058960656955864964,0.19482176360225142,0.08,0.009380863039399626,0.07285756804197817,0.024190118824265167,0.4,0.2648498721645199,202401,2024
20240104,-0.12402437416091577,-0.027200093589951894,-0.09682428057096387,0.08786491557223265,0.0,0.009380863039399626,0.0027336810036907807,0.02411507191994997,0.38,0.10752294368639728,202401,2024
20240105,-0.15916416292457083,-0.020441703559788093,-0.13872245936478275,0.0729144786196549,0.0,0.009377344336084021,0.0031013202804403323,0.024106026506626656,0.38,0.06639594377593813,202401,2024
20240108,-0.15918033968604933,-0.0031070938176338,-0.15607324586841553,0.05673293323330832,0.0,0.009377344336084021,0.00516886713406722,0.024106026506626656,0.36,-0.008196087737350137,202401,2024
20240109,-0.0448971170625619,-0.00783964808041481,-0.03705746898214709,0.23850712678169536,0.0,0.009377344336084021,0.03569385908469987,0.024106026506626656,0.30000000000000004,-0.06669084908444407,202401,2024
20240110,-0.07794994713718033,-0.024755565212473993,-0.05319438192470634,0.19979752530933634,0.04,0.009373828271466067,0.07692532281461886,0.024096987876515437,0.4,-0.0704865913122803,202401,2024
20240111,-0.03407063953551954,-0.04479792290190792,0.010727283366388382,0.4794452773613193,0.06,0.009370314842578711,0.0967101838882997,0.024087956021989005,0.28,-0.10696105744403596,202401,2024
20240112,0.14524895931937185,-0.04292617745695536,0.1881751367763272,0.9740660165041259,0.26,0.009377344336084021,0.4363209861303729,0.024106026506626656,0.33999999999999997,0.010162496018950983,202401,2024
20240115,0.15094994525029434,-0.09326883274849268,0.24421877799878702,0.9771792948237059,0.22,0.009377344336084021,0.4298861153543739,0.024106026506626656,0.21999999999999997,-0.05368797665566337,202401,2024
20240116,0.06880376915499284,-0.08995081447738976,0.1587545836323826,0.9607424071991001,0.14,0.009373828271466067,0.3011519158024188,0.024096987876515437,0.36,-0.1473306261803178,202401,2024
20240117,0.07959136629663809,-0.05399843615191644,0.13358980244855453,0.9115448068991376,0.16,0.009373828271466067,0.2656807628499856,0.024096987876515437,0.18000000000000005,-0.1819256779093271,202401,2024
20240118,0.01458914239409562,-0.018117097922980777,0.0327062403170764,0.5343526325651115,0.1,0.00936855911560802,0.11639754840956468,0.02408344263318968,0.31999999999999995,-0.10774332989763212,202401,2024
20240119,-0.05960479187334975,-0.011768949142187008,-0.047835842731162745,0.23045335331584862,0.0,0.009366804046459348,0.03977163721907644,0.024078930935431498,0.56,0.01526514377647154,202401,2024
20240122,-0.09668298437150825,0.01393330273363239,-0.11061628710514064,0.1333433227196104,0.0,0.009365049634763064,0.01154699914056071,0.02407442092776425,0.62,-0.027570617318215123,202401,2024
20240123,-0.11925169879817027,-0.02064185970786203,-0.09860983909030824,0.1649522382468627,0.02,0.009365049634763064,0.02813946617623106,0.02407442092776425,0.42000000000000004,0.015556519602277758,202401,2024
20240124,-0.10620563496894991,-0.07750505839829773,-0.028700576570652184,0.31392883895131085,0.04,0.009363295880149813,0.031236361138605374,0.024107365792759048,0.31999999999999995,0.02498143200642295,202401,2024
20240125,-0.1248095411933134,-0.12223274914064734,-0.0025767920526660604,0.4493971166448231,0.04,0.009361542782250515,0.03863504223635943,0.024102852150034326,0.31999999999999995,-0.18106059350355377,202401,2024
20240126,-0.1779587152799436,-0.15608305334080236,-0.021875661939141255,0.394717334331711,0.02,0.009359790340696368,0.04151544057207437,0.024098340197179585,0.24,-0.30128291391321416,202401,2024
20240129,-0.10279045568188938,-0.19563340024857703,0.09284294456668765,0.7560808534531163,0.06,0.009358038555118848,0.08652040278258408,0.02409382993324599,0.24,-0.22674079683170298,202401,2024
20240130,-0.0036536641178421215,-0.1445047964881445,0.14085113237030236,0.822440576455175,0.1,0.009358038555118848,0.1257839287023795,0.02409382993324599,0.36,-0.2919345634844861,202401,2024
20240131,-0.07350071292696497,-0.11518102725322756,0.04168031432626258,0.5890961826347305,0.0,0.0093562874251497,0.02052127227206523,0.024089321357285427,0.33999999999999997,-0.2701636254467607,202401,2024
20240201,-0.07234700764466682,-0.04724816201202785,-0.025098845632638977,0.42590755988023943,0.0,0.0093562874251497,0.0,0.024089321357285427,0.31999999999999995,-0.30048684423285177,202402,2024
20240202,0.012161928456665234,0.025564246211897235,-0.013402317755232,0.46934144059869026,0.0,0.009354536950420954,0.02247379899294431,0.024084814468350483,0.4,-0.2611300961243256,202402,2024
20240205,0.10009347744352154,0.12974664669580332,-0.029653169252281786,0.3830295658682635,0.0,0.0093562874251497,0.005625603499316918,0.024089321357285427,0.62,-0.26952185614678525,202402,2024
20240206,0.0821319304879056,0.11521536013490977,-0.03308342964700417,0.361446211412535,0.0,0.009354536950420954,0.004234753380705984,0.024084814468350483,1.0,-0.013850513522690214,202402,2024
