asof_date,effective_from,sector_code,sector_name,etf_code,etf_name,index_code,index_name,listing_sessions,recent_completeness,median_amount20,n_obs,score_before_tracking_penalty,eligible_before_index_gap,reject_reason,corr120,corr60,beta,r2,tracking_error,tracking_error_rank,mapping_score,selected,runner_up_index_gap,effective_to
20240329,20240401,885756.TI,芯片概念,159813.SZ,鹏华国证半导体芯片ETF,980017.SZ,国证芯片,936,1.0,102583.14600000001,120,0.6117106860599875,True,,0.7053123661761911,0.7377386915589329,1.2819113289782234,0.4974655338810575,0.14684952095349035,0.5,0.5617106860599874,True,,20240506
20240430,20240506,881112.TI,钢铁,515210.SH,国泰中证钢铁ETF,930606.CSI,中证钢铁,1012,1.0,56215.355,120,0.8429404611557685,True,,0.9459981315092797,0.9428181027130851,1.0543561576021476,0.8949124648190488,0.0497296922995671,1.0,0.7429404611557685,True,,20240603
20240430,20240506,881121.TI,半导体,512480.SH,国联安中证全指半导体产品与设备ETF,H30184.CSI,中证半导体,1186,1.0,639912.527,120,0.7378696280531974,True,,0.8363089571881147,0.8592129947127175,1.140415461846216,0.6994126718730713,0.11758991191833848,1.0,0.6378696280531975,True,,20240603
20240430,20240506,881129.TI,通信设备,515880.SH,国泰中证全指通信设备ETF,931160.CSI,中证通信设备,1125,1.0,276642.7835,120,0.6514067497093741,True,,0.7591573754725519,0.7415202954517688,1.3466551007761356,0.5763199207343725,0.20631131322470703,1.0,0.5514067497093741,True,,20240603
20240430,20240506,881145.TI,电力,159611.SZ,广发中证全指电力公用事业ETF,H30199.CSI,中证电力指数,559,1.0,136717.74949999998,120,0.6712445795666998,True,,0.773066303565732,0.7802668053100646,0.9333530179048908,0.5976315097087843,0.09732686104440277,0.6,0.6112445795666999,True,,20240603
20240430,20240506,881153.TI,房地产,512200.SH,南方中证全指房地产ETF,931775.CSI,中证房地产,1600,1.0,78930.23749999999,120,0.6884659638187384,True,,0.8067470642733443,0.7498652313000697,0.955046055299082,0.6508408257136589,0.139200690824972,1.0,0.5884659638187384,True,,20240603
20240430,20240506,881155.TI,银行,515290.SH,天弘中证银行ETF,399986.SZ,中证银行,809,1.0,51138.972,120,0.8293225590765438,True,,0.930637213468185,0.9363644355147083,0.9487968296683508,0.8660856230918285,0.04779614246340518,0.125,0.8168225590765439,True,,20240603
20240430,20240506,885362.TI,云计算,516510.SH,易方达中证云计算与大数据主题ETF,930851.CSI,中证云计算,744,1.0,92541.5355,120,0.6231268880621125,True,,0.7379492730614978,0.6898675283582578,1.4046807525761098,0.5445691296119938,0.19834852869454483,0.5,0.5731268880621124,True,,20240603
20240430,20240506,885756.TI,芯片概念,159813.SZ,鹏华国证半导体芯片ETF,980017.SZ,国证芯片,956,1.0,82124.43400000001,120,0.6093753817789668,True,,0.7007391558629648,0.7414019966542129,1.406474755781184,0.4910353645595408,0.15768942532225436,0.75,0.5343753817789667,True,,20240603
20240430,20240506,885914.TI,煤炭概念,515220.SH,国泰中证煤炭ETF,399998.SZ,中证煤炭,1012,1.0,268192.8885,120,0.7589326996540786,True,,0.8683229801965715,0.8466939594606976,1.4805252179042174,0.753984797937456,0.13309059844472562,1.0,0.6589326996540786,True,,20240603
20240531,20240603,881121.TI,半导体,512480.SH,国联安中证全指半导体产品与设备ETF,H30184.CSI,中证半导体,1206,1.0,697922.1869999999,120,0.7396447296469513,True,,0.8395617719021755,0.8565369934797413,1.1612728061817792,0.7048639688395212,0.1223150278665831,1.0,0.6396447296469513,True,,20240701
