days,top50_return_5d,top50_excess_5d,top50_mean_percentile,precision_at_50,random_precision_at_50,ndcg_at_50,random_ndcg_at_50,monthly_win_rate,monthly_median_excess,worst_month_excess,turnover,rank_ic,top50_return_5d_2024,top50_excess_5d_2024,top50_mean_percentile_2024,precision_at_50_2024,ndcg_at_50_2024,turnover_2024,rank_ic_2024,top50_return_5d_2025,top50_excess_5d_2025,top50_mean_percentile_2025,precision_at_50_2025,ndcg_at_50_2025,turnover_2025,rank_ic_2025,model,lookback_days,validation_days,update_days,half_life,seconds,experiment_id,quick,search_seconds,unique_expressions
485,-0.0005815471093776412,-0.006085584952428083,0.41588858210342255,0.05645360824742269,0.009300879651781876,0.09609011948783767,0.024093601028236683,0.375,-0.004103817493561725,-0.03468746015106384,0.6378512396694215,-0.08645619661708562,-0.006590617468720236,-0.008728878604130576,0.4015448231471394,0.055702479338842974,0.09395451290021094,0.6348547717842323,-0.09623048845025611,0.005402794565358606,-0.0034531690523786867,0.43017331324507074,0.05720164609053499,0.0982169375709886,0.6408230452674897,-0.07672212820709688,lambdarank,60,10,5,10,120.07353234291077,O00,False,915.7359850406647,882
485,0.00018949073339413986,-0.0053145471096563,0.4194243136699943,0.058762886597938144,0.009300879651781876,0.09656927469312897,0.024093601028236683,0.4583333333333333,-0.008753803316869816,-0.03223296412771577,0.6991322314049586,-0.08844948433924117,-0.0074679893989735655,-0.009606250534383904,0.41158757944336816,0.05330578512396694,0.08805318406041061,0.7167634854771785,-0.10374073797749393,0.007815458601842636,-0.001040505015894654,0.42722879796153135,0.06419753086419754,0.1050503196853835,0.6816460905349794,-0.07322115767069319,lambdarank,60,10,5,10,133.96739053726196,O01,False,1009.2770431041718,860
485,-0.0012287940988723815,-0.0067328319419228235,0.41140930366614276,0.060494845360824744,0.009300879651781876,0.10299423341000373,0.024093601028236683,0.3333333333333333,-0.008323460246522243,-0.03681897341815684,0.6364049586776859,-0.08459141888091821,-0.01030926609794191,-0.01244752723335225,0.40155695829076815,0.05057851239669422,0.0874485909023905,0.6216597510373445,-0.09404857877744084,0.007814309702670113,-0.0010416539150671796,0.4212211044103429,0.07037037037037037,0.11847590208013706,0.6510288065843621,-0.07517317733787922,lambdarank,60,10,5,10,123.3770399093628,O02,False,2040.2180829048157,786
485,-0.005934194911061939,-0.01143823275411238,0.3987384787402727,0.059505154639175266,0.009300879651781876,0.10322828385198603,0.024093601028236683,0.25,-0.011210273192690735,-0.05136557512460031,0.6007851239669421,-0.08381935444732443,-0.015471326350141965,-0.0176095874855523,0.38771610742447776,0.04884297520661157,0.08538769352243195,0.59402489626556,-0.08514450597370281,0.003563689073536275,-0.005292274544201019,0.4097154905033277,0.07012345679012345,0.1209954561143403,0.6074897119341564,-0.0824996562194085,lambdarank,60,10,5,10,126.49389100074768,O03,False,1849.9179618358612,875
