signal_date,execution_date,sector_code,requested_weight,mapped_etf_code,fallback_code,final_asset_code,etf_code,allocated_weight,allocation_reason
20180102,20180103,881182.TI,0.1399999999999999,,511880.SH,511880.SH,511880.SH,0.1399999999999999,unmapped_to_low_risk
20180102,20180103,883300.TI,0.1399999999999999,,511880.SH,511880.SH,511880.SH,0.1399999999999999,unmapped_to_low_risk
20180102,20180103,883303.TI,0.1399999999999999,,511880.SH,511880.SH,511880.SH,0.1399999999999999,unmapped_to_low_risk
20180102,20180103,884201.TI,0.1399999999999999,,511880.SH,511880.SH,511880.SH,0.1399999999999999,unmapped_to_low_risk
20180102,20180103,884211.TI,0.1399999999999999,,511880.SH,511880.SH,511880.SH,0.1399999999999999,unmapped_to_low_risk
20180103,20180104,881182.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180103,20180104,883303.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180103,20180104,884211.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180104,20180105,881182.TI,0.0982169450600158,,511880.SH,511880.SH,511880.SH,0.0982169450600158,unmapped_to_low_risk
20180104,20180105,883303.TI,0.1006823960519549,,511880.SH,511880.SH,511880.SH,0.1006823960519549,unmapped_to_low_risk
20180104,20180105,884211.TI,0.1003258286186869,,511880.SH,511880.SH,511880.SH,0.1003258286186869,unmapped_to_low_risk
20180105,20180108,881182.TI,0.0974490933310707,,511880.SH,511880.SH,511880.SH,0.0974490933310707,unmapped_to_low_risk
20180105,20180108,883303.TI,0.1005941055528252,,511880.SH,511880.SH,511880.SH,0.1005941055528252,unmapped_to_low_risk
20180105,20180108,884211.TI,0.1014833831788008,,511880.SH,511880.SH,511880.SH,0.1014833831788008,unmapped_to_low_risk
20180108,20180109,881182.TI,0.0972208624790238,,511880.SH,511880.SH,511880.SH,0.0972208624790238,unmapped_to_low_risk
20180108,20180109,883303.TI,0.1006229218552452,,511880.SH,511880.SH,511880.SH,0.1006229218552452,unmapped_to_low_risk
20180108,20180109,884211.TI,0.1043694800975985,,511880.SH,511880.SH,511880.SH,0.1043694800975985,unmapped_to_low_risk
20180109,20180110,883303.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180109,20180110,884211.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180109,20180110,884244.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180110,20180111,883303.TI,0.0996280918335646,,511880.SH,511880.SH,511880.SH,0.0996280918335646,unmapped_to_low_risk
20180110,20180111,884211.TI,0.0974426042345593,,511880.SH,511880.SH,511880.SH,0.0974426042345593,unmapped_to_low_risk
20180110,20180111,884244.TI,0.0992305891116246,,511880.SH,511880.SH,511880.SH,0.0992305891116246,unmapped_to_low_risk
20180111,20180112,883303.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180111,20180112,884244.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180111,20180112,884247.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180112,20180115,884244.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180112,20180115,884247.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180112,20180115,885530.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180115,20180116,884244.TI,0.0974731298678787,,511880.SH,511880.SH,511880.SH,0.0974731298678787,unmapped_to_low_risk
20180115,20180116,884247.TI,0.0998823549864573,,511880.SH,511880.SH,511880.SH,0.0998823549864573,unmapped_to_low_risk
20180115,20180116,885530.TI,0.0979710786341521,,511880.SH,511880.SH,511880.SH,0.0979710786341521,unmapped_to_low_risk
20180116,20180117,884244.TI,0.098081485729571,,511880.SH,511880.SH,511880.SH,0.098081485729571,unmapped_to_low_risk
20180116,20180117,884247.TI,0.1027187451760154,,511880.SH,511880.SH,511880.SH,0.1027187451760154,unmapped_to_low_risk
20180116,20180117,885530.TI,0.0973706206601115,,511880.SH,511880.SH,511880.SH,0.0973706206601115,unmapped_to_low_risk
20180117,20180118,884211.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180117,20180118,884247.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180117,20180118,885530.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180118,20180119,884211.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180118,20180119,884254.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180118,20180119,885530.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180119,20180122,884211.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180119,20180122,884244.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180119,20180122,884254.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180122,20180123,884211.TI,0.0984399906626803,,511880.SH,511880.SH,511880.SH,0.0984399906626803,unmapped_to_low_risk
20180122,20180123,884244.TI,0.0997671079954072,,511880.SH,511880.SH,511880.SH,0.0997671079954072,unmapped_to_low_risk
20180122,20180123,884254.TI,0.1022270452229043,,511880.SH,511880.SH,511880.SH,0.1022270452229043,unmapped_to_low_risk
20180123,20180124,884197.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180123,20180124,884211.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180123,20180124,884244.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180124,20180125,884197.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180124,20180125,884244.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180124,20180125,884254.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180125,20180126,884197.TI,0.0998959700426146,,511880.SH,511880.SH,511880.SH,0.0998959700426146,unmapped_to_low_risk
20180125,20180126,884244.TI,0.0989374840531778,,511880.SH,511880.SH,511880.SH,0.0989374840531778,unmapped_to_low_risk
20180125,20180126,884254.TI,0.0984150737622499,,511880.SH,511880.SH,511880.SH,0.0984150737622499,unmapped_to_low_risk
20180126,20180129,884197.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180126,20180129,884249.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180126,20180129,884254.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180129,20180130,884197.TI,0.099057127854616,,511880.SH,511880.SH,511880.SH,0.099057127854616,unmapped_to_low_risk
20180129,20180130,884249.TI,0.0995553764901766,,511880.SH,511880.SH,511880.SH,0.0995553764901766,unmapped_to_low_risk
20180129,20180130,884254.TI,0.0978961707553311,,511880.SH,511880.SH,511880.SH,0.0978961707553311,unmapped_to_low_risk
20180130,20180131,881151.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180130,20180131,884211.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180130,20180131,884254.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180131,20180201,881151.TI,0.1002896366801853,,511880.SH,511880.SH,511880.SH,0.1002896366801853,unmapped_to_low_risk
20180131,20180201,884211.TI,0.0983657967904879,,511880.SH,511880.SH,511880.SH,0.0983657967904879,unmapped_to_low_risk
20180131,20180201,884254.TI,0.1041348995644609,,511880.SH,511880.SH,511880.SH,0.1041348995644609,unmapped_to_low_risk
20180201,20180202,881151.TI,0.0996821509683455,,511880.SH,511880.SH,511880.SH,0.0996821509683455,unmapped_to_low_risk
20180201,20180202,884211.TI,0.0911311954248909,,511880.SH,511880.SH,511880.SH,0.0911311954248909,unmapped_to_low_risk
20180201,20180202,884254.TI,0.1036526535465801,,511880.SH,511880.SH,511880.SH,0.1036526535465801,unmapped_to_low_risk
20180202,20180205,881151.TI,0.0994778639032167,,511880.SH,511880.SH,511880.SH,0.0994778639032167,unmapped_to_low_risk
20180202,20180205,884211.TI,0.0904366366630525,,511880.SH,511880.SH,511880.SH,0.0904366366630525,unmapped_to_low_risk
20180202,20180205,884254.TI,0.1072600625640849,,511880.SH,511880.SH,511880.SH,0.1072600625640849,unmapped_to_low_risk
20180205,20180206,881151.TI,0.1006859760333342,,511880.SH,511880.SH,511880.SH,0.1006859760333342,unmapped_to_low_risk
20180205,20180206,884211.TI,0.0878331397664998,,511880.SH,511880.SH,511880.SH,0.0878331397664998,unmapped_to_low_risk
20180205,20180206,884254.TI,0.1049133255204905,,511880.SH,511880.SH,511880.SH,0.1049133255204905,unmapped_to_low_risk
20180206,20180207,884249.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180206,20180207,884254.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180206,20180207,885756.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180314,20180315,884209.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180314,20180315,884219.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180314,20180315,885539.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180315,20180316,884209.TI,0.1007300126723736,,511880.SH,511880.SH,511880.SH,0.1007300126723736,unmapped_to_low_risk
20180315,20180316,884219.TI,0.0988123902644618,,511880.SH,511880.SH,511880.SH,0.0988123902644618,unmapped_to_low_risk
20180315,20180316,885539.TI,0.0999546244095676,,511880.SH,511880.SH,511880.SH,0.0999546244095676,unmapped_to_low_risk
20180316,20180319,884209.TI,0.0983629395526501,,511880.SH,511880.SH,511880.SH,0.0983629395526501,unmapped_to_low_risk
20180316,20180319,884219.TI,0.0990960089712383,,511880.SH,511880.SH,511880.SH,0.0990960089712383,unmapped_to_low_risk
20180316,20180319,885539.TI,0.1002998730539388,,511880.SH,511880.SH,511880.SH,0.1002998730539388,unmapped_to_low_risk
20180319,20180320,884209.TI,0.0976238354681407,,511880.SH,511880.SH,511880.SH,0.0976238354681407,unmapped_to_low_risk
20180319,20180320,884219.TI,0.1002681681214129,,511880.SH,511880.SH,511880.SH,0.1002681681214129,unmapped_to_low_risk
20180319,20180320,885539.TI,0.1007401326037255,,511880.SH,511880.SH,511880.SH,0.1007401326037255,unmapped_to_low_risk
20180320,20180321,884209.TI,0.0972920314995162,,511880.SH,511880.SH,511880.SH,0.0972920314995162,unmapped_to_low_risk
20180320,20180321,884219.TI,0.1016292686484092,,511880.SH,511880.SH,511880.SH,0.1016292686484092,unmapped_to_low_risk
20180320,20180321,885539.TI,0.1035556098543732,,511880.SH,511880.SH,511880.SH,0.1035556098543732,unmapped_to_low_risk
20180321,20180322,884254.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180321,20180322,884261.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180321,20180322,885372.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180322,20180323,884254.TI,0.0978103817774024,,511880.SH,511880.SH,511880.SH,0.0978103817774024,unmapped_to_low_risk
20180322,20180323,884261.TI,0.0968034834528953,,511880.SH,511880.SH,511880.SH,0.0968034834528953,unmapped_to_low_risk
20180322,20180323,885372.TI,0.0984073863036963,,511880.SH,511880.SH,511880.SH,0.0984073863036963,unmapped_to_low_risk
20180323,20180326,884254.TI,0.1002539967573182,,511880.SH,511880.SH,511880.SH,0.1002539967573182,unmapped_to_low_risk
20180323,20180326,884261.TI,0.0920694032856018,,511880.SH,511880.SH,511880.SH,0.0920694032856018,unmapped_to_low_risk
20180323,20180326,885372.TI,0.0944223212013613,,511880.SH,511880.SH,511880.SH,0.0944223212013613,unmapped_to_low_risk
20180326,20180327,884254.TI,0.0976691619489578,,511880.SH,511880.SH,511880.SH,0.0976691619489578,unmapped_to_low_risk
20180326,20180327,884261.TI,0.0967140279194588,,511880.SH,511880.SH,511880.SH,0.0967140279194588,unmapped_to_low_risk
20180326,20180327,885372.TI,0.0971215821022002,,511880.SH,511880.SH,511880.SH,0.0971215821022002,unmapped_to_low_risk
20180327,20180328,884254.TI,0.0978583187506277,,511880.SH,511880.SH,511880.SH,0.0978583187506277,unmapped_to_low_risk
20180327,20180328,884261.TI,0.098008394718202,,511880.SH,511880.SH,511880.SH,0.098008394718202,unmapped_to_low_risk
20180327,20180328,885372.TI,0.0968095484341039,,511880.SH,511880.SH,511880.SH,0.0968095484341039,unmapped_to_low_risk
20180328,20180329,884227.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180328,20180329,884258.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180328,20180329,884261.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180329,20180330,884227.TI,0.0997001947949819,,511880.SH,511880.SH,511880.SH,0.0997001947949819,unmapped_to_low_risk
20180329,20180330,884258.TI,0.0990684272202824,,511880.SH,511880.SH,511880.SH,0.0990684272202824,unmapped_to_low_risk
20180329,20180330,884261.TI,0.1002983945181547,,511880.SH,511880.SH,511880.SH,0.1002983945181547,unmapped_to_low_risk
20180330,20180402,884227.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180330,20180402,884258.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180330,20180402,884274.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180402,20180403,884227.TI,0.1011115776422631,,511880.SH,511880.SH,511880.SH,0.1011115776422631,unmapped_to_low_risk
20180402,20180403,884258.TI,0.0960031059132724,,511880.SH,511880.SH,511880.SH,0.0960031059132724,unmapped_to_low_risk
20180402,20180403,884274.TI,0.0992007818354168,,511880.SH,511880.SH,511880.SH,0.0992007818354168,unmapped_to_low_risk
20180403,20180404,884227.TI,0.1028531478927776,,511880.SH,511880.SH,511880.SH,0.1028531478927776,unmapped_to_low_risk
20180403,20180404,884258.TI,0.0981530527516878,,511880.SH,511880.SH,511880.SH,0.0981530527516878,unmapped_to_low_risk
20180403,20180404,884274.TI,0.0994153805467876,,511880.SH,511880.SH,511880.SH,0.0994153805467876,unmapped_to_low_risk
20180404,20180409,884229.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180404,20180409,884244.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180404,20180409,884274.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180409,20180410,884229.TI,0.1028645376494333,,511880.SH,511880.SH,511880.SH,0.1028645376494333,unmapped_to_low_risk
20180409,20180410,884244.TI,0.099571058614559,,511880.SH,511880.SH,511880.SH,0.099571058614559,unmapped_to_low_risk
20180409,20180410,884274.TI,0.1013312660576086,,511880.SH,511880.SH,511880.SH,0.1013312660576086,unmapped_to_low_risk
20180410,20180411,881182.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180410,20180411,884244.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180410,20180411,884266.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180411,20180412,881182.TI,0.1015389775247466,,511880.SH,511880.SH,511880.SH,0.1015389775247466,unmapped_to_low_risk
20180411,20180412,884244.TI,0.1001765399331842,,511880.SH,511880.SH,511880.SH,0.1001765399331842,unmapped_to_low_risk
20180411,20180412,884266.TI,0.0996458762002911,,511880.SH,511880.SH,511880.SH,0.0996458762002911,unmapped_to_low_risk
20180412,20180413,881182.TI,0.1015343049702673,,511880.SH,511880.SH,511880.SH,0.1015343049702673,unmapped_to_low_risk
20180412,20180413,884244.TI,0.1002987921740979,,511880.SH,511880.SH,511880.SH,0.1002987921740979,unmapped_to_low_risk
20180412,20180413,884266.TI,0.0986158941609468,,511880.SH,511880.SH,511880.SH,0.0986158941609468,unmapped_to_low_risk
20180413,20180416,881182.TI,0.1018261105745299,,511880.SH,511880.SH,511880.SH,0.1018261105745299,unmapped_to_low_risk
20180413,20180416,884244.TI,0.0980607611405128,,511880.SH,511880.SH,511880.SH,0.0980607611405128,unmapped_to_low_risk
20180413,20180416,884266.TI,0.0979284725691251,,511880.SH,511880.SH,511880.SH,0.0979284725691251,unmapped_to_low_risk
20180416,20180417,881182.TI,0.1010939447473718,,511880.SH,511880.SH,511880.SH,0.1010939447473718,unmapped_to_low_risk
20180416,20180417,884244.TI,0.1007583104251118,,511880.SH,511880.SH,511880.SH,0.1007583104251118,unmapped_to_low_risk
20180416,20180417,884266.TI,0.0988864043892489,,511880.SH,511880.SH,511880.SH,0.0988864043892489,unmapped_to_low_risk
20180417,20180418,881182.TI,0.0999580341324146,,511880.SH,511880.SH,511880.SH,0.0999580341324146,unmapped_to_low_risk
20180417,20180418,884244.TI,0.0979444003897389,,511880.SH,511880.SH,511880.SH,0.0979444003897389,unmapped_to_low_risk
20180417,20180418,884266.TI,0.0973704564382466,,511880.SH,511880.SH,511880.SH,0.0973704564382466,unmapped_to_low_risk
20180418,20180419,884244.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180418,20180419,884252.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180418,20180419,884266.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180419,20180420,884244.TI,0.0991774121529392,,511880.SH,511880.SH,511880.SH,0.0991774121529392,unmapped_to_low_risk
20180419,20180420,884252.TI,0.0999030723949354,,511880.SH,511880.SH,511880.SH,0.0999030723949354,unmapped_to_low_risk
20180419,20180420,884266.TI,0.1016788141173775,,511880.SH,511880.SH,511880.SH,0.1016788141173775,unmapped_to_low_risk
20180502,20180503,884242.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180502,20180503,884244.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180502,20180503,884266.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180503,20180504,884242.TI,0.1006354305152415,,511880.SH,511880.SH,511880.SH,0.1006354305152415,unmapped_to_low_risk
20180503,20180504,884244.TI,0.0987665131585682,,511880.SH,511880.SH,511880.SH,0.0987665131585682,unmapped_to_low_risk
20180503,20180504,884266.TI,0.1013039284077129,,511880.SH,511880.SH,511880.SH,0.1013039284077129,unmapped_to_low_risk
20180504,20180507,884242.TI,0.1024067650786416,,511880.SH,511880.SH,511880.SH,0.1024067650786416,unmapped_to_low_risk
20180504,20180507,884244.TI,0.099156938582188,,511880.SH,511880.SH,511880.SH,0.099156938582188,unmapped_to_low_risk
20180504,20180507,884266.TI,0.101110925683646,,511880.SH,511880.SH,511880.SH,0.101110925683646,unmapped_to_low_risk
20180507,20180508,884242.TI,0.1033958881961079,,511880.SH,511880.SH,511880.SH,0.1033958881961079,unmapped_to_low_risk
20180507,20180508,884244.TI,0.1005595123895766,,511880.SH,511880.SH,511880.SH,0.1005595123895766,unmapped_to_low_risk
20180507,20180508,884266.TI,0.1024556698609625,,511880.SH,511880.SH,511880.SH,0.1024556698609625,unmapped_to_low_risk
20180508,20180509,884242.TI,0.1038568430104885,,511880.SH,511880.SH,511880.SH,0.1038568430104885,unmapped_to_low_risk
20180508,20180509,884244.TI,0.1016202601228095,,511880.SH,511880.SH,511880.SH,0.1016202601228095,unmapped_to_low_risk
20180508,20180509,884266.TI,0.1013556543877959,,511880.SH,511880.SH,511880.SH,0.1013556543877959,unmapped_to_low_risk
20180509,20180510,881145.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180509,20180510,884239.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180509,20180510,884242.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180510,20180511,881145.TI,0.0997269826285065,,511880.SH,511880.SH,511880.SH,0.0997269826285065,unmapped_to_low_risk
20180510,20180511,884239.TI,0.104547409756746,,511880.SH,511880.SH,511880.SH,0.104547409756746,unmapped_to_low_risk
20180510,20180511,884242.TI,0.1004137856269282,,511880.SH,511880.SH,511880.SH,0.1004137856269282,unmapped_to_low_risk
20180511,20180514,881145.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180511,20180514,884239.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180511,20180514,884244.TI,0.0999999999999999,,511880.SH,511880.SH,511880.SH,0.0999999999999999,unmapped_to_low_risk
20180514,20180515,881145.TI,0.0996884724047781,,511880.SH,511880.SH,511880.SH,0.0996884724047781,unmapped_to_low_risk
20180514,20180515,884239.TI,0.099598925119034,,511880.SH,511880.SH,511880.SH,0.099598925119034,unmapped_to_low_risk
20180514,20180515,884244.TI,0.1002113025361219,,511880.SH,511880.SH,511880.SH,0.1002113025361219,unmapped_to_low_risk
20180515,20180516,881145.TI,0.1399999999999999,,511880.SH,511880.SH,511880.SH,0.1399999999999999,unmapped_to_low_risk
20180515,20180516,884201.TI,0.1399999999999999,,511880.SH,511880.SH,511880.SH,0.1399999999999999,unmapped_to_low_risk
20180515,20180516,884239.TI,0.1399999999999999,,511880.SH,511880.SH,511880.SH,0.1399999999999999,unmapped_to_low_risk
20180515,20180516,884244.TI,0.1399999999999999,,511880.SH,511880.SH,511880.SH,0.1399999999999999,unmapped_to_low_risk
20180515,20180516,885761.TI,0.1399999999999999,,511880.SH,511880.SH,511880.SH,0.1399999999999999,unmapped_to_low_risk
20180516,20180517,881123.TI,0.1399999999999999,,511880.SH,511880.SH,511880.SH,0.1399999999999999,unmapped_to_low_risk
20180516,20180517,884201.TI,0.1399999999999999,,511880.SH,511880.SH,511880.SH,0.1399999999999999,unmapped_to_low_risk
20180516,20180517,884239.TI,0.1399999999999999,,511880.SH,511880.SH,511880.SH,0.1399999999999999,unmapped_to_low_risk
20180516,20180517,884244.TI,0.1399999999999999,,511880.SH,511880.SH,511880.SH,0.1399999999999999,unmapped_to_low_risk
20180516,20180517,885761.TI,0.1399999999999999,,511880.SH,511880.SH,511880.SH,0.1399999999999999,unmapped_to_low_risk
20180517,20180518,881123.TI,0.1409165769073486,,511880.SH,511880.SH,511880.SH,0.1409165769073486,unmapped_to_low_risk
20180517,20180518,884201.TI,0.1405344697879735,,511880.SH,511880.SH,511880.SH,0.1405344697879735,unmapped_to_low_risk
20180517,20180518,884239.TI,0.1384286896180599,,511880.SH,511880.SH,511880.SH,0.1384286896180599,unmapped_to_low_risk
20180517,20180518,884244.TI,0.1407429494394365,,511880.SH,511880.SH,511880.SH,0.1407429494394365,unmapped_to_low_risk
20180517,20180518,885761.TI,0.1379609821790951,,511880.SH,511880.SH,511880.SH,0.1379609821790951,unmapped_to_low_risk
20180518,20180521,881123.TI,0.1420081003096086,,511880.SH,511880.SH,511880.SH,0.1420081003096086,unmapped_to_low_risk
20180518,20180521,884201.TI,0.1413825600714391,,511880.SH,511880.SH,511880.SH,0.1413825600714391,unmapped_to_low_risk
20180518,20180521,884239.TI,0.1383234577703045,,511880.SH,511880.SH,511880.SH,0.1383234577703045,unmapped_to_low_risk
20180518,20180521,884244.TI,0.1399425912783225,,511880.SH,511880.SH,511880.SH,0.1399425912783225,unmapped_to_low_risk
20180518,20180521,885761.TI,0.1390848694895035,,511880.SH,511880.SH,511880.SH,0.1390848694895035,unmapped_to_low_risk
20180521,20180522,881123.TI,0.1423715489162423,,511880.SH,511880.SH,511880.SH,0.1423715489162423,unmapped_to_low_risk
20180521,20180522,884201.TI,0.143085642485674,,511880.SH,511880.SH,511880.SH,0.143085642485674,unmapped_to_low_risk
20180521,20180522,884239.TI,0.1368197963906944,,511880.SH,511880.SH,511880.SH,0.1368197963906944,unmapped_to_low_risk
20180521,20180522,884244.TI,0.1411082326507239,,511880.SH,511880.SH,511880.SH,0.1411082326507239,unmapped_to_low_risk
20180521,20180522,885761.TI,0.1383199118726059,,511880.SH,511880.SH,511880.SH,0.1383199118726059,unmapped_to_low_risk
20180522,20180523,881123.TI,0.2,,511880.SH,511880.SH,511880.SH,0.2,unmapped_to_low_risk
20180522,20180523,881145.TI,0.2,,511880.SH,511880.SH,511880.SH,0.2,unmapped_to_low_risk
20180522,20180523,884201.TI,0.2,,511880.SH,511880.SH,511880.SH,0.2,unmapped_to_low_risk
20180522,20180523,884229.TI,0.2,,511880.SH,511880.SH,511880.SH,0.2,unmapped_to_low_risk
20180522,20180523,884244.TI,0.2,,511880.SH,511880.SH,511880.SH,0.2,unmapped_to_low_risk
20180523,20180524,881145.TI,0.2,,511880.SH,511880.SH,511880.SH,0.2,unmapped_to_low_risk
20180523,20180524,884201.TI,0.2,,511880.SH,511880.SH,511880.SH,0.2,unmapped_to_low_risk
20180523,20180524,884229.TI,0.2,,511880.SH,511880.SH,511880.SH,0.2,unmapped_to_low_risk
20180523,20180524,884242.TI,0.2,,511880.SH,511880.SH,511880.SH,0.2,unmapped_to_low_risk
20180523,20180524,884244.TI,0.2,,511880.SH,511880.SH,511880.SH,0.2,unmapped_to_low_risk
20180524,20180525,881145.TI,0.1986819769629141,,511880.SH,511880.SH,511880.SH,0.1986819769629141,unmapped_to_low_risk
20180524,20180525,884201.TI,0.203274002879641,,511880.SH,511880.SH,511880.SH,0.203274002879641,unmapped_to_low_risk
20180524,20180525,884229.TI,0.1946354623757168,,511880.SH,511880.SH,511880.SH,0.1946354623757168,unmapped_to_low_risk
20180524,20180525,884242.TI,0.200953749233311,,511880.SH,511880.SH,511880.SH,0.200953749233311,unmapped_to_low_risk
20180524,20180525,884244.TI,0.202454808548417,,511880.SH,511880.SH,511880.SH,0.202454808548417,unmapped_to_low_risk
20180525,20180528,881145.TI,0.2,,511880.SH,511880.SH,511880.SH,0.2,unmapped_to_low_risk
