month,top50_excess_5d,top50_return_5d,ndcg_at_50,precision_at_50,rank_ic,turnover
202401,0.00279707491653937,-0.05825908354192875,0.04108637136094811,0.010909090909090908,0.1741348620928721,0.6276190476190476
202402,-0.03742896383901509,0.018456552753441883,0.005481042084458784,0.0013333333333333333,-0.2337278877332686,0.6226666666666667
202403,0.004042350350653433,0.014712116490146209,0.03022423735973954,0.012380952380952381,-0.027644629721473222,0.8666666666666666
202404,-0.027223982413797913,-0.027090956722619786,0.008596676817867393,0.007000000000000001,-0.12735463927323026,0.82
202405,0.001016561787770996,-0.01899589442094932,0.00652734026744761,0.001,0.11594326168679654,0.767
202406,-0.0011435597362251494,-0.012534683803994584,0.006790209177944712,0.0,0.00032109595485461576,0.6831578947368421
202407,-0.008925830338736783,-0.008663631835387433,0.0069995766218021085,0.002608695652173913,0.08394354212419576,0.588695652173913
202408,0.011658342177371288,0.004268411202382679,0.04035046948137622,0.018181818181818184,0.14158901629030646,0.6645454545454546
202409,-0.009434519362459173,0.056210988966600824,0.02310240093151991,0.008421052631578947,-0.004777380374425689,0.6757894736842105
202410,0.06032806265048353,0.09038354837544567,0.07445157318909734,0.03666666666666666,0.08303715720190764,0.6611111111111111
202411,0.07505882368531955,0.09126012970191606,0.1320394921081035,0.06476190476190477,0.19976078765851357,0.4066666666666666
202412,-0.030118881475381862,-0.055554158798082315,0.013825762169345,0.005454545454545454,0.08731390062052648,0.6936363636363636
202501,-0.0071432118099450815,0.01329088462529517,0.005216757545549694,0.0011111111111111111,-0.011657069081405635,0.7222222222222222
202502,0.03221815086386583,0.049591596641793995,0.06839738373573671,0.034444444444444444,0.0407211620927816,0.7477777777777779
202503,0.01423277205954899,0.0007550653888106446,0.04790863478011859,0.016190476190476193,0.14910260831831385,0.6066666666666667
202504,0.007653941427631072,0.023389014857135917,0.027217223636249194,0.010476190476190476,0.09299549877228992,0.7428571428571429
202505,0.010479219409159945,0.019721598612655166,0.019393957744054117,0.005263157894736842,0.1593517837545389,0.6094736842105263
202506,0.006527342201153685,0.017241463877648015,0.01781116823669668,0.006,0.1285291928947097,0.64
202507,0.00371206256100643,0.01929619708155337,0.010099169544644607,0.0017391304347826088,0.14953186859334983,0.7530434782608696
202508,-0.006229042835915194,0.00531146301030494,0.014430674384484997,0.005714285714285715,0.03354130658302727,0.797142857142857
202509,-0.01261759598530565,-0.00761100340444447,0.019196939290738173,0.00818181818181818,-0.006904046526300311,0.6618181818181819
202510,-0.004187460779984009,0.0030848784643955,0.013485057705797743,0.0023529411764705885,0.038134605327459874,0.7011764705882353
202511,0.0024061031690247666,-0.0016450844384150406,0.012436921487081039,0.002,0.08922022927091308,0.7060000000000001
202512,0.004129348424783278,0.016330839312389125,0.021039878364617924,0.007826086956521738,0.015308628348224728,0.7347826086956522
