month,top50_excess_5d,top50_return_5d,ndcg_at_50,precision_at_50,rank_ic,turnover
202401,0.017470192572785828,-0.043585965885682296,0.08017436806957855,0.029999999999999995,0.13386723046114046,0.5561904761904761
202402,-0.025178114382204617,0.030707402210252355,0.00502855433121703,0.0,-0.171368693359416,0.2813333333333333
202403,0.004415321873064655,0.015085088012557432,0.025635553490774055,0.008571428571428572,-0.02045185532257507,0.62
202404,-0.022507172072823205,-0.02237414638164508,0.0043781867866321935,0.001,-0.09315133296140987,0.37
202405,-0.005032114067184425,-0.025044570275904742,0.009780789298578922,0.002,0.1014398450579053,0.626
202406,-0.008412925682713185,-0.01980404975048262,0.007972856481063835,0.0,0.020148603606838022,0.6747368421052632
202407,-0.0029200173976313753,-0.002657818894282023,0.021994315613403988,0.012173913043478262,0.09749554333124695,0.5086956521739131
202408,0.008869770382540413,0.001479839407551805,0.027446817266107905,0.01,0.16246483068644776,0.6809090909090909
202409,-0.010714025920001266,0.05493148240905873,0.02384689242091159,0.009473684210526315,0.011672736567632559,0.6442105263157895
202410,-0.004197161967526895,0.025858323757435245,0.012143648364101934,0.005555555555555556,0.04070811963064243,0.7233333333333333
202411,0.058678893786799656,0.07488019980339618,0.10560388775753593,0.04666666666666667,0.19032100490606157,0.4590476190476191
202412,-0.03109586619300919,-0.05653114351570965,0.012510778432316506,0.004545454545454546,0.06041826614881016,0.5454545454545454
202501,0.004462863618886466,0.024896960054126716,0.011119781487106014,0.0022222222222222222,0.015895563041768607,0.42666666666666664
202502,0.0053270457780417195,0.022700491555969888,0.030340275062288775,0.013333333333333334,0.016842849280766244,0.7522222222222221
202503,0.0029235608765741483,-0.010554145794164197,0.043057343936690765,0.018095238095238095,0.12173169212831218,0.5980952380952381
202504,0.018524689801788622,0.03425976323129346,0.03542473655454657,0.014285714285714285,0.08984574694989216,0.6752380952380952
202505,0.009676519583312908,0.018918898786808126,0.01876555935812371,0.005263157894736842,0.1711270493587211,0.5463157894736842
202506,0.009507299447371862,0.02022142112386619,0.028407790760428715,0.009,0.15331893607964564,0.59
202507,0.007885264604521727,0.02346939912506867,0.012579266750759543,0.0017391304347826088,0.15238488403607028,0.6913043478260869
202508,-0.007147879205009165,0.00439262664121097,0.01573068167433355,0.005714285714285714,0.03013177161738444,0.7495238095238095
202509,-0.009374120931229434,-0.004367528350368254,0.017990502198650393,0.0036363636363636364,0.0350091173317038,0.5263636363636364
202510,-0.010082707491805381,-0.0028103682474258707,0.011889718979681618,0.003529411764705882,0.048642212436867366,0.5823529411764706
202511,0.0032428773413982585,-0.0008083102660415488,0.010854873688434446,0.003,0.11454153383287488,0.728
202512,-0.0008437956145114678,0.01135769527309438,0.01621557406483758,0.006086956521739131,0.019840110392350663,0.5921739130434782
