year,days,total_ret,ann_ret,ann_vol,sharpe,max_drawdown,win_rate
2018,242,-0.09237685834350517,-0.09600480743518136,0.1360906701397837,-0.6733580901864671,-0.17793663699918183,0.5289256198347108
2019,244,0.05384351288980249,0.055657128623162855,0.11723072150756346,0.5208323942864848,-0.10975152050778392,0.5573770491803278
2020,243,0.022450383122517126,0.023291489190297332,0.12196618910857736,0.25100776811933667,-0.1037461638092515,0.5843621399176955
2021,243,0.17529551677962107,0.18234745121916585,0.16602486443790282,1.092485153433732,-0.13804659121327423,0.5679012345679012
2022,242,-0.06657522183076892,-0.06922880670034326,0.09201405544520103,-0.7332991163659665,-0.1087150182675165,0.5785123966942148
2023,242,0.027823258483933078,0.028989489235310417,0.08583844334280888,0.37583275429090873,-0.06641719830890314,0.512396694214876
2024,242,0.23102531159812645,0.24164379729794838,0.13507532978493658,1.670092869220042,-0.06928661296255967,0.5826446280991735
2025,243,0.1412049795043322,0.1468014619166853,0.14453820860556563,1.0201502169523338,-0.0791981265005659,0.5555555555555556
