recorded_at,evidence_role,protocol_hash,data_end_date,strategy_date,last_rebalance_signal_date,strategy_action,regime,sector_exposure,low_risk_exposure,position_count,target_hash,snapshot_hash
2026-08-31T08:37:53+08:00,freeze_baseline,8abe2beea6363bc44dc9929821c4d2f81d2553b579d85d14135169fadb346de0,20260828,20260828,20260821,有新调仓建议,DEFENSIVE,30.00%,70.00%,3,52e09c1ba7ee57f3f14cea4ccefaae3506f7775495bccb6d6e741e9e33612468,a077637f8ceee66db35c55db18b9373747de6521239ef7ae4367a2730f03fdfb
