days,top50_return_5d,top50_excess_5d,top50_mean_percentile,precision_at_50,random_precision_at_50,ndcg_at_50,random_ndcg_at_50,monthly_win_rate,monthly_median_excess,worst_month_excess,turnover,rank_ic,top50_return_5d_2024,top50_excess_5d_2024,top50_mean_percentile_2024,precision_at_50_2024,ndcg_at_50_2024,turnover_2024,rank_ic_2024,top50_return_5d_2025,top50_excess_5d_2025,top50_mean_percentile_2025,precision_at_50_2025,ndcg_at_50_2025,turnover_2025,rank_ic_2025,model,lookback_days,validation_days,update_days,half_life,seconds,experiment_id,bins
485,0.00719713198394,0.0016930941408895,0.515027316079578,0.0071752577319587,0.0093008796517818,0.0221778104157107,0.0240936010282366,0.5416666666666666,0.000521172601787,-0.03421349231214,0.6870247933884298,0.0697727696786388,0.0033356464398569,0.0011973853044465,0.5028670562586107,0.0078512396694214,0.0246969926621166,0.6536929460580913,0.0508261201395759,0.0110427266410104,0.0021867630232731,0.5271375336790597,0.0065020576131687,0.0196689951744341,0.720082304526749,0.0886414494665121,ic_vote,60,10,5,10,61.134089946746826,M00,10
485,0.007217879718344,0.0017138418752935,0.5317530100757494,0.0044536082474226,0.0093008796517818,0.0132793769523437,0.0240936010282366,0.5833333333333334,0.0047415776463468,-0.0225308940504391,0.7766115702479339,0.0853032016828368,0.0011572412550608,-0.0009810198803495,0.5065911447759133,0.0050413223140495,0.0138411322671296,0.7707053941908714,0.0576546683416349,0.0132535772826013,0.004397613664864,0.5568113286048042,0.0038683127572016,0.0127199333878245,0.7824691358024691,0.1128379550514412,binning,60,10,5,10,33.53690218925476,M01-10,10
485,0.0070678352009852,0.0015637973579348,0.5279534140434035,0.0052371134020618,0.0093008796517818,0.0150417824019471,0.0240936010282366,0.5833333333333334,0.0049613531832479,-0.0240635591697702,0.7582644628099172,0.0858729700909095,0.0013600263114249,-0.0007782348239854,0.5042872214764873,0.0060330578512396,0.0173700659227655,0.7381742738589211,0.0584781439258933,0.0127521551650742,0.0038961915473369,0.5515222148713612,0.0044444444444444,0.0127230802947946,0.7781893004115226,0.1131550603457817,binning,60,10,5,10,33.595675468444824,M01-20,20
485,0.0066006259148516,0.0010965880718011,0.5077391844960931,0.0101855670103092,0.0093008796517818,0.0252876176265894,0.0240936010282366,0.5,7.892368617881788e-06,-0.0352189214766749,0.6002479338842975,0.0658313998315954,0.0044482077329802,0.0023099465975699,0.499200173182884,0.0139669421487603,0.0322169540854289,0.5792531120331951,0.0468302276831756,0.0087441864087317,-0.0001117772090055,0.5162430558450503,0.0064197530864197,0.0183867969556464,0.6210699588477366,0.0847543778559477,regression,60,10,5,10,97.2277693748474,M02,10
485,0.002092803323836,-0.0034112345192143,0.4518057907277238,0.0311752577319587,0.0093008796517818,0.0562136551995896,0.0240936010282366,0.4166666666666667,-0.003606050020379,-0.0266867089772004,0.5996280991735538,-0.0520909124657231,2.6794477805857188e-05,-0.0021114666576044,0.461380474939898,0.032892561983471,0.0592471088814537,0.70448132780083,-0.0452073718634716,0.0041503100758496,-0.0047056535418876,0.4422705085081924,0.0294650205761316,0.0531926848662105,0.4956378600823046,-0.0589461257403934,classifier,60,10,5,10,65.45759463310242,M03,10
485,-0.0005815471093776,-0.006085584952428,0.4158885821034225,0.0564536082474226,0.0093008796517818,0.0960901194878376,0.0240936010282366,0.375,-0.0041038174935617,-0.0346874601510638,0.6378512396694215,-0.0864561966170856,-0.0065906174687202,-0.0087288786041305,0.4015448231471394,0.0557024793388429,0.0939545129002109,0.6348547717842323,-0.0962304884502561,0.0054027945653586,-0.0034531690523786,0.4301733132450707,0.0572016460905349,0.0982169375709886,0.6408230452674897,-0.0767221282070968,lambdarank,60,10,5,10,125.10380411148073,M04,10
