month,top50_excess_5d,top50_return_5d,ndcg_at_50,precision_at_50,rank_ic,turnover
202401,0.01944116424683853,-0.04161499421162959,0.07084011575194721,0.035454545454545454,0.14395294047721618,0.6438095238095238
202402,-0.030636598342997756,0.02524891824945922,0.009135446611805065,0.004,-0.1622495445512526,0.628
202403,0.00865166783611851,0.01932143397561129,0.023036136887830922,0.009523809523809525,-0.014836068956040524,0.5895238095238096
202404,-0.029648343704312692,-0.02951531801313457,0.008024717016644553,0.002,-0.1253322185003726,0.619
202405,0.006164128970150987,-0.01384832723856933,0.012770356161863824,0.004,0.0967381013557159,0.665
202406,-0.004730756509892786,-0.01612188057766222,0.013054990558735735,0.004210526315789474,0.004860688633846424,0.7389473684210527
202407,-0.015540944402168275,-0.015278745898818922,0.0055916417298955915,0.0017391304347826088,0.09665738327399857,0.5182608695652174
202408,0.012953227208832652,0.005563296233844044,0.03300542120854385,0.010909090909090908,0.16052363060742222,0.6272727272727273
202409,-0.006136549117741509,0.05950895921131849,0.019067260169297533,0.004210526315789474,-0.004454207874074025,0.6368421052631579
202410,0.022002287753285357,0.0520577734782475,0.03698782612144059,0.013333333333333334,0.04088334274770952,0.47555555555555556
202411,0.07317020623616705,0.08937151225276356,0.1284935788292793,0.06666666666666667,0.20669180994729308,0.3295238095238095
202412,-0.035218921476674936,-0.06065419879937539,0.016915113133194708,0.006363636363636364,0.029288289391621033,0.5118181818181818
202501,-0.003346939465623531,0.01708715696961672,0.01451313136450091,0.003333333333333333,0.06991780663823435,0.5344444444444444
202502,-8.470027685469856e-05,0.017288745501073472,0.016415380924053494,0.006666666666666666,0.0525785174894292,0.6655555555555556
202503,0.008832537787079394,-0.004645168883658952,0.04117132497746948,0.016190476190476193,0.1010865423662172,0.5914285714285714
202504,-0.013452184129725094,0.002282889299779748,0.01594887696722876,0.007619047619047619,0.09639686529070378,0.6304761904761905
202505,0.01306179142051049,0.02230417062400571,0.023366186012252717,0.008421052631578947,0.16848235280852036,0.5947368421052632
202506,0.006649140440625136,0.017363262117119464,0.02038359164507567,0.007000000000000001,0.1406746278907407,0.6
202507,0.008536044669622324,0.024120179190169264,0.013738097312118041,0.004347826086956522,0.1583365890684778,0.7000000000000001
202508,-0.00935044891875919,0.002190056927460945,0.013940934497236471,0.0038095238095238095,0.03935721897352541,0.7038095238095238
202509,-0.0070030797421121675,-0.001996487161250988,0.01741089539009801,0.004545454545454546,0.03562182644299286,0.57
202510,-0.008419052301885426,-0.001146713057505916,0.010658231699687297,0.0011764705882352942,0.03119559217056839,0.6388235294117647
202511,0.002268713449834421,-0.0017824741576053867,0.010866356756783633,0.001,0.10764948831633585,0.689
202512,0.00010048501409046214,0.012301975901696311,0.020427486774867103,0.011304347826086957,0.012753608727567823,0.5347826086956522
