asof_date,effective_from,sector_code,sector_name,etf_code,etf_name,index_code,index_name,listing_sessions,recent_completeness,median_amount20,n_obs,score_before_tracking_penalty,eligible_before_index_gap,reject_reason,corr120,corr60,beta,r2,tracking_error,tracking_error_rank,mapping_score,selected,runner_up_index_gap,effective_to
20191031,20191101,885410.TI,固废处理,512580.SH,广发中证环保产业ETF,000827.SH,中证环保,653,1.0,7215.7155,120,0.1938820214682998,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold|beta_outside_range,0.25984188904934297,0.21533362339167447,0.15650322146490261,0.06751780730473123,0.105731983672843,1.0,0.0938820214682998,False,,20191202
20191031,20191101,885472.TI,上海自贸区,510810.SH,汇添富中证上海国企ETF,950096.CSI,中证上海国企,763,1.0,15131.027,112,0.2167474505996448,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold|beta_outside_range,0.31474016541716093,0.17807264852816443,0.349310853278023,0.0990613717268215,0.1156006441142188,1.0,0.11674745059964478,False,,20191202
20191031,20191101,885472.TI,上海自贸区,512650.SH,汇添富中证长三角一体化发展主题ETF,931141.CSI,中证CS长三角,5,0.2,20659.137,4,,False,insufficient_listing_history|recent_prices_incomplete|insufficient_liquidity|insufficient_pair_observations|corr120_below_threshold|corr60_below_threshold|beta_outside_range,,,,,,,,False,,20191202
20191129,20191202,885410.TI,固废处理,512580.SH,广发中证环保产业ETF,000827.SH,中证环保,674,1.0,7487.143,120,0.1893064762335027,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold|beta_outside_range,0.2754726057800723,0.16074959945270817,0.16875376964293393,0.07588515653526329,0.10047996815440095,1.0,0.08930647623350269,False,,20200102
20191129,20191202,885472.TI,上海自贸区,510810.SH,汇添富中证上海国企ETF,950096.CSI,中证上海国企,784,1.0,19031.4455,112,0.13373126451426576,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold|beta_outside_range,0.26419341534097274,-0.03534066905059913,0.3221054169041775,0.06979816070952771,0.10606631568965194,1.0,0.03373126451426575,False,,20200102
20191129,20191202,885472.TI,上海自贸区,512650.SH,汇添富中证长三角一体化发展主题ETF,931141.CSI,中证CS长三角,26,1.0,4644.067,25,,False,insufficient_listing_history|insufficient_liquidity|insufficient_pair_observations|corr120_below_threshold|corr60_below_threshold|beta_outside_range,,,,,,,,False,,20200102
20191231,20200102,885410.TI,固废处理,512580.SH,广发中证环保产业ETF,000827.SH,中证环保,696,1.0,6142.2384999999995,120,0.11724936801622744,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold|beta_outside_range,0.13665255331937173,0.18448801322894404,0.15168872921968032,0.01867392032870374,0.0787924933690772,1.0,0.017249368016227437,False,,20200203
20191231,20200102,885472.TI,上海自贸区,510810.SH,汇添富中证上海国企ETF,950096.CSI,中证上海国企,806,1.0,8907.526,114,0.17245914352348551,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold|beta_outside_range,0.2287411960902725,0.20096066104011218,0.3237541348960174,0.05232253478880822,0.09920219315867417,1.0,0.07245914352348551,False,,20200203
20191231,20200102,885472.TI,上海自贸区,512650.SH,汇添富中证长三角一体化发展主题ETF,931141.CSI,中证CS长三角,48,1.0,22323.123,47,,False,insufficient_listing_history|insufficient_liquidity|insufficient_pair_observations|corr120_below_threshold|corr60_below_threshold|beta_outside_range,,,,,,,,False,,20200203
20200123,20200203,885410.TI,固废处理,512580.SH,广发中证环保产业ETF,000827.SH,中证环保,712,1.0,11074.15,120,0.13770275013928898,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold|beta_outside_range,0.1812109243744862,0.16868671234059002,0.2671841013471767,0.03283739911265582,0.08124792364078741,1.0,0.037702750139288976,False,,20200302
20200123,20200203,885472.TI,上海自贸区,510810.SH,汇添富中证上海国企ETF,950096.CSI,中证上海国企,822,1.0,13031.106,114,0.11298794359145511,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold|beta_outside_range,0.06884114615162092,0.3114260200204973,0.0926473576210056,0.004739103403468836,0.0924962212699742,1.0,0.012987943591455109,False,,20200302
20200123,20200203,885472.TI,上海自贸区,512650.SH,汇添富中证长三角一体化发展主题ETF,931141.CSI,中证CS长三角,64,1.0,3717.1845000000003,63,,False,insufficient_listing_history|insufficient_liquidity|insufficient_pair_observations|corr120_below_threshold|corr60_below_threshold|beta_outside_range,,,,,,,,False,,20200302
20200228,20200302,885410.TI,固废处理,512580.SH,广发中证环保产业ETF,000827.SH,中证环保,732,1.0,15971.308,120,-0.08190653450400012,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold|beta_outside_range,-0.0892522637591638,-0.15390119044935413,-0.11362864482391513,0.007965966586135353,0.13965014667580286,1.0,-0.18190653450400013,False,,20200401
20200228,20200302,885472.TI,上海自贸区,510810.SH,汇添富中证上海国企ETF,950096.CSI,中证上海国企,842,1.0,8268.0815,120,0.18144088552078774,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold|beta_outside_range,0.19166903453754391,0.32038326172773074,0.3920040327469307,0.03673701880055413,0.10664206542325194,1.0,0.08144088552078774,False,,20200401
20200228,20200302,885472.TI,上海自贸区,512650.SH,汇添富中证长三角一体化发展主题ETF,931141.CSI,中证CS长三角,84,1.0,1129.048,83,,False,insufficient_listing_history|insufficient_liquidity|insufficient_pair_observations|corr120_below_threshold|corr60_below_threshold|beta_outside_range,,,,,,,,False,,20200401
20200331,20200401,885410.TI,固废处理,512580.SH,广发中证环保产业ETF,000827.SH,中证环保,754,1.0,12743.4635,120,-0.09175479215920286,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold|beta_outside_range,-0.10161610349370599,-0.16998246114294563,-0.12683231559007488,0.01032583248924368,0.152034979055503,1.0,-0.19175479215920288,False,,20200506
20200331,20200401,885472.TI,上海自贸区,512650.SH,汇添富中证长三角一体化发展主题ETF,931141.CSI,中证CS长三角,106,1.0,2205.638,105,0.08927017032685368,False,insufficient_listing_history|insufficient_liquidity|corr120_below_threshold|corr60_below_threshold|beta_outside_range,0.11689085062456651,0.11510089748244073,0.2507399205306293,0.013663470959734858,0.12800492587040294,0.5,0.039270170326853676,False,,20200506
20200331,20200401,885472.TI,上海自贸区,510810.SH,汇添富中证上海国企ETF,950096.CSI,中证上海国企,864,1.0,5977.130999999999,120,0.08719955100308673,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold|beta_outside_range,0.11204130735225774,0.11718363657590952,0.26233351480388634,0.01255325455320322,0.13772160854221074,1.0,-0.01280044899691328,False,,20200506
20200430,20200506,885410.TI,固废处理,512580.SH,广发中证环保产业ETF,000827.SH,中证环保,775,1.0,4542.2675,120,-0.08768797354932066,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold|beta_outside_range,-0.11281193859897592,-0.13276393709360637,-0.1522562884074122,0.012726533490459269,0.1589133306184012,1.0,-0.18768797354932065,False,,20200601
20200430,20200506,885472.TI,上海自贸区,512650.SH,汇添富中证长三角一体化发展主题ETF,931141.CSI,中证CS长三角,127,1.0,1897.454,120,0.09064947244934106,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold|beta_outside_range,0.1243946053988623,0.10452426828823631,0.2599360459022022,0.015474017852338928,0.12805919886549502,0.5,0.040649472449341056,False,,20200601
20200430,20200506,885472.TI,上海自贸区,510810.SH,汇添富中证上海国企ETF,950096.CSI,中证上海国企,885,1.0,2542.327,120,0.113545341105755,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold|beta_outside_range,0.15892255258605997,0.12118243261861866,0.373099243185781,0.02525637772046896,0.13967134207605683,1.0,0.01354534110575499,False,,20200601
20200529,20200601,885410.TI,固废处理,512580.SH,广发中证环保产业ETF,000827.SH,中证环保,793,1.0,4518.2305,120,-0.0719068481041036,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold|beta_outside_range,-0.12044478494045274,-0.05544199026712001,-0.1613810217608429,0.01450694621935178,0.15986013105008934,1.0,-0.17190684810410362,False,,20200701
20200529,20200601,885472.TI,上海自贸区,512650.SH,汇添富中证长三角一体化发展主题ETF,931141.CSI,中证CS长三角,145,1.0,2873.6265000000003,120,0.07236129394899381,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold|beta_outside_range,0.13288744571789127,0.013074840422537466,0.2764166494998207,0.017659073229425393,0.13063985811421872,0.5,0.022361293948993805,False,,20200701
20200529,20200601,885472.TI,上海自贸区,510810.SH,汇添富中证上海国企ETF,950096.CSI,中证上海国企,903,1.0,6102.983,120,0.07909248609158884,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold|beta_outside_range,0.15244104488703208,-0.002455108707458935,0.3491917348010927,0.023238272166250185,0.14084368689960186,1.0,-0.02090751390841117,False,,20200701
20200630,20200701,885410.TI,固废处理,512580.SH,广发中证环保产业ETF,000827.SH,中证环保,813,1.0,6761.9005,120,-0.059570647127119715,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold|beta_outside_range,-0.1345311191926155,0.0199204766580214,-0.18220875844636591,0.018098622031217926,0.16144570975352565,1.0,-0.1595706471271197,False,,20200803
20200630,20200701,885472.TI,上海自贸区,510810.SH,汇添富中证上海国企ETF,950096.CSI,中证上海国企,923,1.0,6052.883,120,0.22497641107150645,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold|beta_outside_range,0.22632684686368174,0.4165176455919082,0.4768398005518827,0.051223841611256815,0.14056345964241848,1.0,0.12497641107150645,False,,20200803
20200630,20200701,885472.TI,上海自贸区,512650.SH,汇添富中证长三角一体化发展主题ETF,931141.CSI,中证CS长三角,165,1.0,7687.147,120,0.1406945770813404,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold|beta_outside_range,0.1609971806601166,0.22523189169682453,0.3069182010435799,0.025920092180506393,0.13308049797839555,0.5,0.09069457708134039,False,,20200803
20200731,20200803,885410.TI,固废处理,512580.SH,广发中证环保产业ETF,000827.SH,中证环保,836,1.0,20446.926,120,0.12427448950684845,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold|beta_outside_range,0.0529034941986929,0.3896117018109493,0.06207766781765529,0.0027987796984312308,0.14284675088078588,1.0,0.02427448950684845,False,,20200901
20200731,20200803,885472.TI,上海自贸区,510810.SH,汇添富中证上海国企ETF,950096.CSI,中证上海国企,946,1.0,10394.3835,120,0.3117357322022146,False,insufficient_liquidity|corr120_below_threshold,0.32705643545278545,0.5286505107206383,0.7188527106477535,0.10696591197108185,0.15108680921529305,1.0,0.21173573220221462,False,,20200901
20200731,20200803,885472.TI,上海自贸区,512650.SH,汇添富中证长三角一体化发展主题ETF,931141.CSI,中证CS长三角,188,1.0,10118.117999999999,120,0.17479528631638716,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold|beta_outside_range,0.18944954736274502,0.2987473719424892,0.293699752538287,0.03589113099594898,0.12096134473563387,0.5,0.12479528631638716,False,,20200901
20200831,20200901,885410.TI,固废处理,512580.SH,广发中证环保产业ETF,000827.SH,中证环保,857,1.0,12357.82,120,0.19966891186545674,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold|beta_outside_range,0.2137292839786882,0.34380895540642487,0.24642268806291692,0.0456802068300427,0.12607781480337457,1.0,0.09966891186545673,False,,20201009
20200831,20200901,885472.TI,上海自贸区,510810.SH,汇添富中证上海国企ETF,950096.CSI,中证上海国企,967,1.0,7426.4775,120,0.3176690768007579,False,insufficient_liquidity|corr120_below_threshold,0.3187276725007131,0.5722685646709723,0.7295822847650344,0.10158732921772162,0.15170403275683833,1.0,0.2176690768007579,False,,20201009
20200831,20200901,885472.TI,上海自贸区,512650.SH,汇添富中证长三角一体化发展主题ETF,931141.CSI,中证CS长三角,209,1.0,13690.817,120,0.1412334150118966,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold|beta_outside_range,0.14022844767935236,0.2726783541657452,0.2194224144126197,0.01966401753856073,0.12036814821108331,0.5,0.0912334150118966,False,,20201009
20200930,20201009,885410.TI,固废处理,512580.SH,广发中证环保产业ETF,000827.SH,中证环保,879,1.0,8635.391500000002,120,0.19709977228684736,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold|beta_outside_range,0.2225344741846676,0.3136171854576665,0.22101295011574495,0.049521592200646336,0.13523854388111056,1.0,0.09709977228684735,False,,20201102
20200930,20201009,885472.TI,上海自贸区,510810.SH,汇添富中证上海国企ETF,950096.CSI,中证上海国企,989,1.0,7090.9355,120,0.4268416147000234,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold,0.537760232916869,0.4583343521022723,1.0828887952180497,0.28918606810680547,0.11692716590689144,1.0,0.3268416147000234,False,,20201102
20200930,20201009,885472.TI,上海自贸区,512650.SH,汇添富中证长三角一体化发展主题ETF,931141.CSI,中证CS长三角,231,1.0,332.984,120,0.25919030727918807,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold,0.35227877495758353,0.2577434780302156,0.5820144371949193,0.12410033528561593,0.11018309140526425,0.5,0.20919030727918808,False,,20201102
20201030,20201102,885410.TI,固废处理,512580.SH,广发中证环保产业ETF,000827.SH,中证环保,895,1.0,10803.421,120,0.16163668896428027,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold|beta_outside_range,0.22940523508828906,0.15616022854899503,0.2483448396297738,0.05262676188591309,0.14146385178304813,1.0,0.06163668896428026,False,,20201201
20201030,20201102,885472.TI,上海自贸区,510810.SH,汇添富中证上海国企ETF,950096.CSI,中证上海国企,1005,1.0,4677.089,120,0.42530272901316163,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold,0.5212259437356584,0.49575313792745296,1.0473379571759553,0.271676484423128,0.11946965354227475,1.0,0.3253027290131616,False,,20201201
20201030,20201102,885472.TI,上海自贸区,512650.SH,汇添富中证长三角一体化发展主题ETF,931141.CSI,中证CS长三角,247,1.0,1597.831,120,0.3008418089126375,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold,0.3526206676724899,0.4235210991436947,0.5536725078703497,0.12434133526979263,0.10694186198221428,0.5,0.2508418089126375,False,,20201201
20201130,20201201,885410.TI,固废处理,512580.SH,广发中证环保产业ETF,000827.SH,中证环保,916,1.0,12026.139500000001,120,0.12255462389814661,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold|beta_outside_range,0.19096847289765287,0.08640017521276382,0.2429351054606314,0.036468957640861444,0.1597556694287213,1.0,0.02255462389814661,False,,20210104
20201130,20201201,885472.TI,上海自贸区,510810.SH,汇添富中证上海国企ETF,950096.CSI,中证上海国企,1026,1.0,6673.474,120,0.4912510630509777,False,insufficient_liquidity|corr120_below_threshold,0.5826749523256792,0.5959482875119131,1.141279345227594,0.3395101000677323,0.11931575353243579,1.0,0.3912510630509777,False,,20210104
20201130,20201201,885472.TI,上海自贸区,512650.SH,汇添富中证长三角一体化发展主题ETF,931141.CSI,中证CS长三角,268,1.0,364.64,120,0.3467923475817198,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold,0.39799281812785414,0.4961447841023604,0.5902460006453885,0.15839828328135108,0.106086423444896,0.5,0.2967923475817198,False,,20210104
20201231,20210104,885410.TI,固废处理,512580.SH,广发中证环保产业ETF,000827.SH,中证环保,939,1.0,23103.2345,120,0.15686720324297698,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold|beta_outside_range,0.1897269498277774,0.22641712402178202,0.32722115235730287,0.03599631549095195,0.19893005591090696,1.0,0.05686720324297698,False,,20210201
20201231,20210104,885472.TI,上海自贸区,510810.SH,汇添富中证上海国企ETF,950096.CSI,中证上海国企,1049,1.0,1888.407,120,0.3688309414469353,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold,0.44855975730761916,0.4574807376469806,0.7528303144989689,0.20120585587587037,0.1027374922058232,0.5,0.3188309414469353,False,,20210201
20201231,20210104,885472.TI,上海自贸区,512650.SH,汇添富中证长三角一体化发展主题ETF,931141.CSI,中证CS长三角,291,1.0,369.81550000000004,120,0.23780862555125473,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold|beta_outside_range,0.2865883249043747,0.32877813161337227,0.4438865964048296,0.08213286797149555,0.10709244340777159,1.0,0.13780862555125473,False,,20210201
20210129,20210201,885410.TI,固废处理,512580.SH,广发中证环保产业ETF,000827.SH,中证环保,959,1.0,65581.258,120,-0.04139306917044821,False,corr120_below_threshold|corr60_below_threshold|beta_outside_range,-0.007024405884196672,-0.15155307028021509,-0.016237487920842817,4.934227802599889e-05,0.2648475806561482,1.0,-0.14139306917044822,False,,20210301
20210129,20210201,885472.TI,上海自贸区,510810.SH,汇添富中证上海国企ETF,950096.CSI,中证上海国企,1069,1.0,4598.353,120,0.36824511722915076,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold,0.45175491498737874,0.4470211370126933,0.7580366907761528,0.20408250321525367,0.10002007830769515,0.5,0.3182451172291508,False,,20210301
20210129,20210201,885472.TI,上海自贸区,512650.SH,汇添富中证长三角一体化发展主题ETF,931141.CSI,中证CS长三角,311,1.0,1303.467,120,0.10161649198528112,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold|beta_outside_range,0.17380912891031688,0.04072194214495276,0.3222653035944663,0.03020961329256322,0.12846154291257716,1.0,0.0016164919852811183,False,,20210301
20210226,20210301,885410.TI,固废处理,512580.SH,广发中证环保产业ETF,000827.SH,中证环保,974,1.0,32723.942000000003,120,-0.12153608098461562,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold|beta_outside_range,-0.1136605961120706,-0.266574370379452,-0.34568194226620136,0.01291873110855124,0.2967794248713338,1.0,-0.22153608098461564,False,,20210401
20210226,20210301,885472.TI,上海自贸区,510810.SH,汇添富中证上海国企ETF,950096.CSI,中证上海国企,1084,1.0,5586.6965,120,0.36439590574638475,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold,0.4625587901433708,0.4040896620954581,0.7833014498264763,0.2139606343388989,0.10181085668017688,0.5,0.31439590574638476,False,,20210401
20210226,20210301,885472.TI,上海自贸区,512650.SH,汇添富中证长三角一体化发展主题ETF,931141.CSI,中证CS长三角,326,1.0,1267.9859999999999,120,0.05985038012321911,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold|beta_outside_range,0.12468412386862243,-0.019294405691300007,0.27202403028831706,0.015546130744885978,0.15328256329609324,1.0,-0.040149619876780895,False,,20210401
20210331,20210401,885410.TI,固废处理,512580.SH,广发中证环保产业ETF,000827.SH,中证环保,997,1.0,16969.6865,120,-0.14068831898112055,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold|beta_outside_range,-0.16646360259487186,-0.2464521493280563,-0.45485564156889835,0.027710130988863102,0.33677570754198277,1.0,-0.24068831898112056,False,,20210506
20210331,20210401,885472.TI,上海自贸区,510810.SH,汇添富中证上海国企ETF,950096.CSI,中证上海国企,1107,1.0,1670.449,120,0.3516347174241399,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold,0.43265582102810557,0.428912591958646,0.7343500884257681,0.1871910594695041,0.10369302594068117,0.5,0.3016347174241399,False,,20210506
20210331,20210401,885472.TI,上海自贸区,512650.SH,汇添富中证长三角一体化发展主题ETF,931141.CSI,中证CS长三角,349,1.0,506.307,120,0.020853192794913725,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold|beta_outside_range,0.06251263807745312,-0.04395720292689293,0.1443732205569843,0.003907829919402639,0.1641525201244135,1.0,-0.07914680720508628,False,,20210506
20210430,20210506,885410.TI,固废处理,512580.SH,广发中证环保产业ETF,000827.SH,中证环保,1018,1.0,12588.073,120,-0.10666678381947237,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold|beta_outside_range,-0.14548772318944136,-0.1483916954583151,-0.37322434582661207,0.021166677598847272,0.34044577947883514,1.0,-0.20666678381947237,False,,20210601
20210430,20210506,885410.TI,固废处理,159861.SZ,国泰中证环保产业50ETF,930614.CSI,中证环保50,20,0.95,29127.482,19,,False,insufficient_listing_history|insufficient_liquidity|insufficient_pair_observations|corr120_below_threshold|corr60_below_threshold|beta_outside_range,,,,,,,,False,,20210601
20210430,20210506,885472.TI,上海自贸区,510810.SH,汇添富中证上海国企ETF,950096.CSI,中证上海国企,1128,1.0,1042.208,120,0.36896588579484974,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold,0.4537572553323672,0.44481164445460664,0.7389102452429284,0.20589564676676297,0.10080710364301661,0.5,0.31896588579484975,False,,20210601
20210430,20210506,885472.TI,上海自贸区,512650.SH,汇添富中证长三角一体化发展主题ETF,931141.CSI,中证CS长三角,370,1.0,102.8835,120,0.08498705943375207,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold|beta_outside_range,0.09176534236405448,0.15136502617138403,0.21657388217276968,0.008420878059192116,0.1693709167266338,1.0,-0.01501294056624794,False,,20210601
20210531,20210601,885410.TI,固废处理,512580.SH,广发中证环保产业ETF,000827.SH,中证环保,1036,1.0,15325.601,120,-0.12334666552333515,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold|beta_outside_range,-0.1755885665171351,-0.1607083358739959,-0.4444264295656482,0.030831344691542584,0.35655777816303347,1.0,-0.22334666552333515,False,,20210701
20210531,20210601,885410.TI,固废处理,159861.SZ,国泰中证环保产业50ETF,930614.CSI,中证环保50,38,1.0,30108.2635,37,,False,insufficient_listing_history|insufficient_liquidity|insufficient_pair_observations|corr120_below_threshold|corr60_below_threshold|beta_outside_range,,,,,,,,False,,20210701
20210531,20210601,885472.TI,上海自贸区,510810.SH,汇添富中证上海国企ETF,950096.CSI,中证上海国企,1146,1.0,4028.13,120,0.352219247387995,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold,0.4231504944166422,0.455142196163666,0.6764761445252391,0.17905634092504896,0.09977160724356189,0.5,0.302219247387995,False,,20210701
20210531,20210601,885472.TI,上海自贸区,512650.SH,汇添富中证长三角一体化发展主题ETF,931141.CSI,中证CS长三角,388,1.0,59.486999999999995,120,0.08422213015226307,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold|beta_outside_range,0.06913229417840434,0.19575636779322192,0.1755292037451063,0.004779274098369535,0.1790675977636398,1.0,-0.015777869847736936,False,,20210701
20210630,20210701,885410.TI,固废处理,512580.SH,广发中证环保产业ETF,000827.SH,中证环保,1057,1.0,23324.1075,120,-0.11582089972161792,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold|beta_outside_range,-0.20300761079216242,-0.08199563132587205,-0.4912081305272702,0.04121209003954207,0.3551473150718088,1.0,-0.21582089972161794,False,,20210802
20210630,20210701,885410.TI,固废处理,159861.SZ,国泰中证环保产业50ETF,930614.CSI,中证环保50,59,1.0,30706.3955,58,,False,insufficient_listing_history|insufficient_liquidity|insufficient_pair_observations|corr120_below_threshold|corr60_below_threshold|beta_outside_range,,,,,,,,False,,20210802
20210630,20210701,885472.TI,上海自贸区,510810.SH,汇添富中证上海国企ETF,950096.CSI,中证上海国企,1167,1.0,6246.0380000000005,120,0.5235263247724329,False,insufficient_liquidity|corr120_below_threshold,0.5926654518861935,0.6980229926016649,0.8680732988785532,0.35125233785946564,0.10760872070397312,0.5,0.4735263247724329,False,,20210802
20210630,20210701,885472.TI,上海自贸区,512650.SH,汇添富中证长三角一体化发展主题ETF,931141.CSI,中证CS长三角,409,1.0,216.551,120,0.059420172320227956,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold|beta_outside_range,0.04999558687305825,0.13618978031072654,0.09532559496840035,0.002499558706781313,0.19111252889614247,1.0,-0.04057982767977205,False,,20210802
20210730,20210802,885410.TI,固废处理,512580.SH,广发中证环保产业ETF,000827.SH,中证环保,1079,1.0,30976.605,120,-0.1115306714199944,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold|beta_outside_range,-0.1584600217327807,-0.14426838930694827,-0.3553459999489911,0.025109578487553463,0.3329494514762814,1.0,-0.2115306714199944,False,,20210901
20210730,20210802,885410.TI,固废处理,159861.SZ,国泰中证环保产业50ETF,930614.CSI,中证环保50,81,1.0,34013.5485,80,,False,insufficient_listing_history|insufficient_liquidity|insufficient_pair_observations|corr120_below_threshold|corr60_below_threshold|beta_outside_range,,,,,,,,False,,20210901
20210730,20210802,885472.TI,上海自贸区,510810.SH,汇添富中证上海国企ETF,950096.CSI,中证上海国企,1189,1.0,5220.764999999999,120,0.5251090084871816,False,insufficient_liquidity,0.6094306990360653,0.6587311697200436,0.8612563553639959,0.37140577692758725,0.10529677659344774,0.5,0.47510900848718157,False,,20210901
20210730,20210802,885472.TI,上海自贸区,512650.SH,汇添富中证长三角一体化发展主题ETF,931141.CSI,中证CS长三角,431,1.0,137.207,120,0.05622016250984825,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold|beta_outside_range,0.08949390041291805,0.041087354286886556,0.15876446841373906,0.008009158211117251,0.18251403980000763,1.0,-0.043779837490151755,False,,20210901
20210831,20210901,885410.TI,固废处理,512580.SH,广发中证环保产业ETF,000827.SH,中证环保,1101,1.0,108725.256,120,-0.08914155905966427,False,corr120_below_threshold|corr60_below_threshold|beta_outside_range,-0.1067245673841515,-0.14995118144035466,-0.22874128869500085,0.01139013328333427,0.31756521076094485,0.5,-0.13914155905966427,False,,20211008
20210831,20210901,885410.TI,固废处理,159861.SZ,国泰中证环保产业50ETF,930614.CSI,中证环保50,103,1.0,36675.361000000004,102,-0.10885548275101957,False,insufficient_listing_history|insufficient_liquidity|corr120_below_threshold|corr60_below_threshold|beta_outside_range,-0.1463421836205846,-0.15558718458701354,-0.4416621070811966,0.021416034706840725,0.3332760722791944,1.0,-0.20885548275101956,False,,20211008
20210831,20210901,885472.TI,上海自贸区,510810.SH,汇添富中证上海国企ETF,950096.CSI,中证上海国企,1211,1.0,3022.105,120,0.41970757818952353,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold,0.5741742892956403,0.33267606547392115,0.7824454979169864,0.3296761144881538,0.10656926104103301,0.5,0.36970757818952354,False,,20211008
20210831,20210901,885472.TI,上海自贸区,512650.SH,汇添富中证长三角一体化发展主题ETF,931141.CSI,中证CS长三角,453,1.0,218.139,120,0.06907443190878385,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold|beta_outside_range,0.09423396613156135,0.08250177114828225,0.14307993205636452,0.008880040372884146,0.16290088208118583,1.0,-0.03092556809121616,False,,20211008
20210930,20211008,885410.TI,固废处理,512580.SH,广发中证环保产业ETF,000827.SH,中证环保,1121,1.0,103630.5775,120,-0.10870493775682276,False,corr120_below_threshold|corr60_below_threshold|beta_outside_range,-0.13889846732677913,-0.16859848690916987,-0.3321408968038691,0.019292784225728554,0.31884021433142795,0.5,-0.15870493775682276,False,,20211101
20210930,20211008,885410.TI,固废处理,159861.SZ,国泰中证环保产业50ETF,930614.CSI,中证环保50,123,1.0,39651.758,120,-0.1106701686407938,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold|beta_outside_range,-0.15095036842360757,-0.15445154595229374,-0.4022738477088286,0.022786013727222776,0.35020966824560745,1.0,-0.2106701686407938,False,,20211101
20210930,20211008,885472.TI,上海自贸区,510810.SH,汇添富中证上海国企ETF,950096.CSI,中证上海国企,1231,1.0,7355.61,120,0.42944054983186003,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold,0.5615566539412983,0.40544136609339526,0.7853396165987856,0.315345875585747,0.1132171057089365,0.5,0.37944054983186004,False,,20211101
20210930,20211008,885472.TI,上海自贸区,512650.SH,汇添富中证长三角一体化发展主题ETF,931141.CSI,中证CS长三角,473,1.0,1016.136,120,0.12244780430509203,False,insufficient_liquidity|corr120_below_threshold|corr60_below_threshold|beta_outside_range,0.14101036595924576,0.1958401313171004,0.20770709965832837,0.019883923307960294,0.15965064547967367,1.0,0.022447804305092023,False,,20211101
