trade_date,top50_return_5d,universe_return_5d,top50_excess_5d,top50_mean_percentile,precision_at_50,random_precision_at_50,ndcg_at_50,random_ndcg_at_50,turnover,rank_ic,month,year
20240102,-0.04756892090528808,-0.04184544057557213,-0.005723480329715952,0.45789078626383933,0.0,0.009382623381497467,0.022828344469984458,0.024107087008194156,,0.04049748714044349,202401,2024
20240103,-0.03377048209495995,-0.0453690686047079,0.011598586509747953,0.6086041275797375,0.02,0.009380863039399626,0.024499252197045164,0.024190118824265167,0.76,0.135096650597812,202401,2024
20240104,-0.027560337135760626,-0.027200093589951894,-0.0003602435458087312,0.48978611632270175,0.0,0.009380863039399626,0.011898404197119064,0.02411507191994997,0.8,0.04438354084003732,202401,2024
20240105,-0.02471434964145269,-0.020441703559788093,-0.004272646081664597,0.486324081020255,0.0,0.009377344336084021,0.004929537193044317,0.024106026506626656,0.8,-0.006260204688530557,202401,2024
20240108,-0.03853839725664425,-0.0031070938176338,-0.03543130343901045,0.41439609902475616,0.0,0.009377344336084021,0.0009112270012302604,0.024106026506626656,0.7,-0.04436603090142563,202401,2024
20240109,-0.03857360656044414,-0.00783964808041481,-0.030733958480029328,0.26418979744936233,0.0,0.009377344336084021,0.01202696505725642,0.024106026506626656,0.6599999999999999,-0.0693226421811413,202401,2024
20240110,-0.027133037357800795,-0.024755565212473993,-0.002377472145326801,0.46845894263217097,0.02,0.009373828271466067,0.013882457939690172,0.024096987876515437,0.78,-0.0396870203090049,202401,2024
20240111,-0.05289672419726209,-0.04479792290190792,-0.008098801295354167,0.4506690404797602,0.0,0.009370314842578711,0.004678598915570852,0.024087956021989005,0.78,-0.10995279489330048,202401,2024
20240112,0.04497016674022634,-0.04292617745695536,0.0878963441971817,0.6807501875468867,0.16,0.009377344336084021,0.20403417190114534,0.024106026506626656,0.7,-0.019716655392607488,202401,2024
20240115,0.030188238081837345,-0.09326883274849268,0.12345707083033003,0.7702794448612154,0.12,0.009377344336084021,0.2058038668005913,0.024106026506626656,0.5800000000000001,-0.11049751886127172,202401,2024
20240116,-0.12408572100290308,-0.08995081447738976,-0.03413490652551332,0.30464191976003,0.0,0.009373828271466067,0.0036182069938470534,0.024096987876515437,0.92,-0.16914541422467963,202401,2024
