month,top50_excess_5d,top50_return_5d,ndcg_at_50,precision_at_50,rank_ic,turnover
202401,0.007142155971290911,-0.05391400248717721,0.047830482499659314,0.012727272727272728,0.17352445980841802,0.6514285714285715
202402,-0.03869959097074686,0.017185925621710108,0.0036406376264140183,0.0013333333333333333,-0.23452457353530196,0.6799999999999999
202403,0.006887207259631402,0.01755697339912418,0.022851934661955186,0.010476190476190476,0.005275600456190961,0.7371428571428572
202404,-0.022374060840528696,-0.022241035149350573,0.009058224220361996,0.003,-0.10888916882954239,0.588
202405,0.004238714917100379,-0.015773741291619937,0.012131026138988053,0.001,0.07934450438396035,0.709
202406,-0.006948391684284491,-0.018339515752053923,0.006824568044211014,0.0010526315789473684,0.00014371513126006972,0.716842105263158
202407,-0.009609325613823935,-0.009347127110474583,0.0064474687001060405,0.002608695652173913,0.09005234639669593,0.5486956521739131
202408,0.007558052996957786,0.00016812202196917682,0.02834615527321084,0.010909090909090908,0.14671983545405692,0.66
202409,-0.005304828783548246,0.06034067954551175,0.021749644934205444,0.00736842105263158,-0.007841026188612113,0.6147368421052631
202410,0.04312082929608193,0.07317631502104407,0.05299210682531764,0.017777777777777778,0.07988247083387692,0.5677777777777778
202411,0.07125211942121873,0.08745342543781524,0.1247404163942772,0.06285714285714286,0.21244970959868575,0.3638095238095238
202412,-0.03435834308886522,-0.05979362041156567,0.01165373935487233,0.0036363636363636364,0.06548076845139497,0.5745454545454546
202501,-0.01246078577142585,0.0079733106638144,0.009067738522598151,0.0044444444444444444,0.004680442005795464,0.6266666666666666
202502,0.009711043587046837,0.02708448936497501,0.03253636061206756,0.013333333333333334,0.03377533189880387,0.7988888888888889
202503,0.011360829945757595,-0.0021168767249807492,0.04797615811221998,0.014285714285714285,0.14151254054049417,0.6152380952380953
202504,-0.007197989300972667,0.008537084128532178,0.011088853072802626,0.002857142857142857,0.09859890462195561,0.7152380952380952
202505,0.01424792602553312,0.02349030522902834,0.026288544051396443,0.010526315789473684,0.1685740843305285,0.5252631578947369
202506,0.006312906396844875,0.017027028073339202,0.01901209826467013,0.006,0.13827769494135622,0.627
202507,0.005124081251886382,0.02070821577243332,0.011895701367864091,0.0017391304347826088,0.15301983980905395,0.7504347826086957
202508,-0.0057007215288051374,0.005839784317414998,0.013786813534881839,0.004761904761904762,0.04355128142362578,0.7066666666666667
202509,-0.007977017272627179,-0.0029704246917659997,0.020719921436734807,0.005454545454545454,0.0004009364743648934,0.6536363636363636
202510,-0.008897456523231956,-0.001625117278852446,0.011958615575895414,0.0,0.04427745480266365,0.7070588235294117
202511,0.0016351921306405844,-0.002415995476799223,0.013491688467722928,0.001,0.09323784364374693,0.7150000000000001
202512,0.00321873857544789,0.015420229463053738,0.01966415078117374,0.006956521739130435,0.008060500204265499,0.6556521739130435
