month,top50_excess_5d,top50_return_5d,ndcg_at_50,precision_at_50,rank_ic,turnover
202401,0.0049054675731252766,-0.05615069088534285,0.10397155483898671,0.06181818181818182,-0.06078891769578571,0.3495238095238095
202402,-0.019184786490867876,0.0367007301015891,0.009578557507560512,0.0013333333333333333,-0.08608476982209609,0.504
202403,-0.002514728324284372,0.008155037815208406,0.024844267612305154,0.010476190476190476,0.15951218864901845,0.4971428571428571
202404,-0.02353353818129848,-0.023400512490120356,0.04114919240102586,0.015,0.021078189861630944,0.599
202405,0.0013750740090820127,-0.018637382199638303,0.023621103561260192,0.01,0.08897378607256054,0.841
202406,0.0032957223975540514,-0.008095401670215384,0.01310237868636034,0.003157894736842105,0.0407964586585501,0.8368421052631579
202407,0.00041320362797762623,0.0006754021313269783,0.008458799124627037,0.0008695652173913044,0.08990574425299362,0.7921739130434782
202408,0.004290960485235895,-0.003098970489752714,0.019648968760444523,0.006363636363636364,0.14906591885992834,0.7527272727272727
202409,-0.007989171074171256,0.057656337254888744,0.009385777790095284,0.002105263157894737,0.016167338789148198,0.7252631578947368
202410,0.008016613658917444,0.038072099383879586,0.018609518972416167,0.0022222222222222222,0.05413970148330428,0.5233333333333333
202411,0.053038826607022346,0.06924013262361886,0.10248590849649476,0.049523809523809526,0.22276369123177225,0.4219047619047619
202412,-0.03690502663872283,-0.06234030396142329,0.01579022241033246,0.00818181818181818,0.044452528588420484,0.5263636363636364
202501,0.005380326331300012,0.025814422766540265,0.016477430069881657,0.0011111111111111111,0.12566659635304445,0.5722222222222222
202502,0.024354389449515065,0.041727835227443236,0.03893027561531124,0.013333333333333332,0.07977505555868385,0.6977777777777778
202503,0.011538178471587843,-0.0019395281991505015,0.031351208214737435,0.012380952380952381,0.13695391376268154,0.6933333333333334
202504,0.028588770721208495,0.04432384415071334,0.04289707211718241,0.018095238095238095,0.19074351417195728,0.5685714285714285
202505,0.009225925201599918,0.018468304405095136,0.020227795875115934,0.00631578947368421,0.15840880601647672,0.6631578947368421
202506,0.0033770685416401533,0.014091190218134483,0.01731151593418825,0.011,0.15655807622936174,0.521
202507,0.00312282385172415,0.018706958372271088,0.01646583534293391,0.008695652173913044,0.14652097487420826,0.5391304347826087
202508,-0.0156940931228264,-0.004153587276606266,0.004037864465938815,0.0009523809523809524,0.015610009799289604,0.5885714285714286
202509,0.0015667001081135596,0.006573292688974739,0.015550283532987668,0.006363636363636364,0.040777295200046054,0.35454545454545455
202510,0.017680121411554978,0.024952460655934483,0.02423014970293034,0.009411764705882354,0.20459780020984633,0.6082352941176471
202511,0.0027524756942878476,-0.0012987119131519602,0.00883709235731667,0.003,0.1229086237244088,0.7
202512,-0.013017527656342934,-0.0008160367687370858,0.004241104206869582,0.0017391304347826088,0.016971924663538175,0.6339130434782608
